KEGG	SH-CON_vs_SH-H_p	SH-CON_vs_SH-H_fc	SH-NAC_vs_SH-H_p	SH-NAC_vs_SH-H_fc	SH-10_vs_SH-H_p	SH-10_vs_SH-H_fc	SH-100_vs_SH-H_p	SH-100_vs_SH-H_fc	SH-103_vs_SH-H_p	SH-103_vs_SH-H_fc	SH-100_vs_SH-NAC_p	SH-100_vs_SH-NAC_fc	SH-100_vs_SH-CON_p	SH-100_vs_SH-CON_fc	SH-100_vs_SH-10_p	SH-100_vs_SH-10_fc
C00476	0.409960310894347	1.92073730272608	0.676171507449768	1.15575504450328	0.880508602673675	0.926713819460251	0.255883822513217	1.58558367241474	0.0200616313005468	1.96426326024609	0.421071832381164	1.37190287851713	0.766238511452612	0.825507824606906	0.293491041846386	1.71097445524039
C02876	0.660094484752649	0.758312398799509	0.810958017410476	1.15074761580982	0.767845966156778	1.13600264625746	0.248539043878497	0.471663998631272	0.119774683773703	1.90892794416742	0.227707719468262	0.409876146733831	0.48775157840681	0.621991674378486	0.0346196031524916	0.415196214714078
C02431	0.677367682721267	1.22039939625122	0.165475301371822	0.378895877282112	0.22157521014725	0.456431593161244	0.255195412694142	0.509656464122294	0.261287772146431	0.518201757757902	0.225148030193299	1.34510955299422	0.116752480046376	0.417614483986012	0.747208680729661	1.11661083886068
C00191	0.811946944163829	0.923776249344334	0.620616588452074	0.820807015330497	0.352846298931122	0.675476843622374	0.620213068570957	0.704941655339277	0.77229306763665	1.10085038598945	0.83243131196775	0.858839705524974	0.678944705902384	0.76310865952618	0.955841110223121	1.04362075768415
C01132	0.0466652144960218	0.845064677614892	0.000155519355856763	0.379637103368105	0.000222216224715881	0.547959594607616	0.0942548796810474	0.745688873403182	0.186078825071425	0.786937049167156	0.0314339255846786	1.96421494840072	0.447539406810827	0.88240449891695	0.167506280457754	1.36084645791658
C01732	6.19603863826729e-06	0.520666816749705	1.502744335764e-09	2.63709431477724	7.82054528357313e-09	3.16058291490314	1.19035572288589e-08	1.84790342458285	2.8416292516922e-07	0.319655876919174	8.48789883494865e-07	0.700734673852171	7.96715972170314e-10	3.54910926745533	6.59938474081943e-07	0.5846717122558
C00227	0.909517871716466	1.05508566908053	0.625356677253605	0.769790276389742	0.386710050912493	1.4130394260013	0.179978991921363	0.442081885242706	0.608841976752384	0.75060421006851	0.328867468233216	0.57428873655827	0.127732595397238	0.419000938215725	0.02893999120734	0.31285884675825
C00392	1.34108007416334e-05	0.320334848531901	0.000739767388052195	0.793234814487205	0.00325782043544573	1.15757706875489	1.88863410154369e-05	4.02656587510423	0.00067479424580597	10.8812448656302	2.02906651639708e-05	5.07613357553809	1.43250043170435e-05	12.5698652318286	3.35606527194032e-05	3.478443020157
C01151	0.026868074659227	1.08768003172415	0.204667445545626	0.958235167385148	0.284624761179645	0.970302607495976	0.0304366674626264	0.902471281312954	0.208258110379341	0.942154777417652	0.19624459163263	0.941805636058669	0.00189548733437325	0.829721292099467	0.106033355405768	0.930092606513682
C00257	0.00068235523727183	4.09954620394786	4.53059102321489e-06	4.00889888625124	0.0328396449586493	1.21470871056092	0.000125000467819845	4.69010174007425	0.695490652637808	0.929371202222146	0.0792568093974641	1.16992268279932	0.227148873541676	1.14405387980691	0.000198448734205176	3.86109171630825
C00741	0.0657313718639546	2.05520661323121	0.828513389570547	1.10776805431487	0.0115728895757597	2.70870670940858	0.0907381691821082	1.93669138206779	0.00139186433087571	3.96683093632215	0.0155565002838655	1.74828239045545	0.434877296807712	0.942334152488399	0.0282699238740159	0.714987479205767
C00258	3.29504687460683e-05	10.201146631412	5.08540208051448e-05	10.0196595928921	4.07808129961132e-06	5.10846182254745	1.957402029567e-05	1.82284487373139	0.0234176975755451	0.880588807998956	6.55029027981497e-05	0.181926826638353	4.07404786023027e-05	0.178690194307998	2.4357316096576e-06	0.356828520414074
C00689	0.069162949365767	1.18114001338149	9.42163931599957e-06	3.0666097072268	0.000347108441566751	0.333013319190717	0.0233737966928744	1.65921377793423	4.87457406871923e-05	0.233136212045594	0.000508463592796847	0.541058020531311	0.0670234917681765	1.40475621783743	0.0010548016358619	4.98242467288224
C00092	0.000426136060909205	0.766270555242413	0.00314546625505787	0.826258734033172	0.000360518037983252	0.379429600338233	0.0105616882343024	0.892005846313677	8.58248840248188e-06	0.564843580141038	0.154450996968024	1.07957206329254	0.0139000902161107	1.16408733209315	0.000513533529420098	2.35091264761242
C00198	0.0182462799986758	2.74837497853881	0.0117541763380053	2.35859956524301	0.030010306575021	2.46946030626438	0.0576810292768097	2.11729456590415	0.73586266802499	1.17942405055649	0.570122422962436	0.897691408539711	0.331227080712539	0.770380527561717	0.56404937160592	0.857391617323478
C00379	3.79486889142515e-06	5.93524589242362	2.8808065852889e-06	3.2980768665596	5.0342972584194e-08	2.31683617829168	0.0011743114822675	1.21683274103342	0.393756639944873	0.95486700046085	1.2482332273929e-05	0.368952207685432	6.87679103726e-06	0.205018084016824	1.42249882801982e-06	0.525213112793606
C00794	0.133395211186563	1.35923450719579	0.42806840606397	1.13738281106022	0.00319586340544841	2.08891920671045	0.107300724789365	2.73073031816168	7.09362200316174e-07	35.7138628260784	0.129730366493687	2.40088938535672	0.178134528782722	2.00902074197292	0.493693195695338	1.3072455408469
C00864	0.00020392946783679	1.58915587961211	4.22909835176606e-09	1.9956225253923	3.09653463350782e-08	2.69957142135234	5.14506591406717e-09	2.07933658764754	6.43203987005077e-05	1.38986098631973	0.0699183353382678	1.041948846132	0.000435305049856205	1.30845350939083	1.2257410898788e-05	0.770246925567877
C00568	0.00125319739234553	1.19469665700744	4.8637793700403e-08	1.99774324905889	5.4147923856949e-05	0.752695840498761	3.03682924938385e-10	2.44537984607565	0.241552090202037	0.798048279318317	1.2342053412612e-06	1.22407113488063	2.51798792508894e-09	2.04686255019831	1.48038353554059e-11	3.24882869613741
C00504	0.0263879274728878	1.17994695278224	0.092022536235558	1.13345039903436	0.00919447109293493	1.24229628326447	0.995038608471999	0.999588959630588	0.0129430844059099	1.28048559312421	0.039855138262516	0.881899164252965	0.00372464761694732	0.84714737156075	0.00274542796420668	0.804630081484185
C02656	0.957084972367599	1.02242163008966	0.299767824523137	0.618504822222907	0.128208740379713	0.458391855411864	0.283454976819722	0.568979199174131	0.206117332953323	0.524179084933621	0.877757322330396	0.919926860277692	0.266897820337854	0.556501527774051	0.684430678212389	1.24125067331946
C01040	0.520654722328336	0.73409737670177	0.807972367727215	0.916211198016499	0.261118857909156	0.675604360658943	0.375873653324323	0.671431485961993	0.78476537142535	0.873986375540171	0.54117713972673	0.732834839189449	0.889361485409599	0.914635452014107	0.990234444672449	0.993823493541575
C00072	0.0686328897377247	1.50468217332829	0.943197444576929	0.972985047883503	0.449967613379486	0.773362264997581	0.394242366979163	0.680314489426723	0.167638885375195	0.585649655864707	0.505142655527405	0.69920343679133	0.0432914647294749	0.45213168700065	0.798724375759826	0.87968410176937
C00966	6.70516302191076e-06	1.32149100726888	4.63884155368196e-10	1.67854820767585	6.4415771514956e-05	1.74944929707997	7.04433124077556e-08	1.37860785576009	2.52757219263342e-07	0.600342564841905	4.02193417532434e-07	0.821309658820544	0.0669424962562089	1.04322151885789	0.00134074758350848	0.788023898755534
C02587	1.46238876692202e-05	1.31293536217742	0.000239129812222613	1.24475761159482	0.0309526927458935	1.08109600637038	0.00049691234101049	0.778085065926867	7.48608763886458e-06	0.498107496842184	4.12437566987906e-05	0.625089622814165	1.06408239912795e-06	0.592630138803225	4.51801656899146e-06	0.719718749622592
C07272	0.510537207053301	0.884839600945012	0.00216897360165077	0.216928132353809	0.0381273520632805	0.492884705668697	0.100811919678463	0.631711018697246	0.231074135787157	1.2878787703258	0.0609400823543454	2.91207512756772	0.249615017016999	0.713927154732424	0.562819640043879	1.28166082540582
C01596	2.16329029148697e-06	3.28544126370247	1.12514829743238e-09	2.1159386945303	1.73006186001387e-05	5.13556189150157	1.72658643364885e-07	1.88074812233741	2.41335793125104e-05	2.36364362281366	0.00116418957886819	0.888848116062694	7.75507848683683e-06	0.572449169344741	3.60346960160617e-05	0.366220515314929
C01727	0.954301154056548	0.998035586640136	0.186611389891562	0.957999667758069	0.525318749633543	0.973105855623492	0.877812307796519	0.993288851059784	0.607289780248024	1.02211230663064	0.370815501575401	1.03683632102326	0.909160767172321	0.995243921515533	0.674045813540376	1.0207408015476
C00931	1.70679081165735e-07	0.81023310720809	1.72684459352417e-07	0.823808616007215	1.92580470713162e-09	0.679680031964196	3.3674682873713e-09	0.583113354304873	1.52338216158528e-08	0.571525753874837	1.45904445535217e-07	0.707826238976562	5.73274046596437e-07	0.719685913988595	4.08823650729118e-05	0.857923326980407
C00715	0.421544737287101	1.02359309380003	0.432583698672282	1.03209846020127	0.433008896428465	1.02114971073859	0.219256063456727	1.04322995311516	0.927290729146078	1.00301007557099	0.781229718511719	1.01078530134782	0.499712285862248	1.01918424365509	0.413423083493043	1.02162292379302
C00255	0.650606807543511	0.909585631136158	0.711410876492527	0.925143639726638	0.943276976577654	1.01768616727169	0.748274576792023	0.940850192276267	0.60270980701464	1.09576732423671	0.896896181110763	1.01697742045146	0.785973416871157	1.03437231203956	0.694764104359777	0.924499342266379
C03722	0.411480478131018	1.32814214819816	0.0845420839888397	1.62588792930752	0.479575850351544	1.32839687522845	0.905657081310941	0.955727532912895	0.237689129206861	1.66179598021461	0.0499657558775413	0.587818825446319	0.330097680999463	0.719597321875142	0.408848943746973	0.719459335334955
C00153	0.0670735111061684	1.04815765775586	0.00597271238374309	1.33525626082854	5.70947298538821e-07	2.06054533153856	0.000273109942768303	1.33121860733119	2.38886084278203e-06	0.803265374399649	0.957792496488983	0.996976120902177	0.000279920044812229	1.2700556996181	2.82701132244741e-07	0.646051599523509
C01046	0.525943140058997	1.01963902439221	4.044144552615e-09	0.0694719566755776	2.57115018775161e-06	0.0309837374353033	2.48927056334179e-07	0.369281119353793	4.44137498105359e-09	0.0511839755011415	5.10675166118318e-06	5.31554222775491	1.51921054208664e-09	0.362168483668931	2.12269514067348e-05	11.9185466286914
C11142	0.00626016343333203	2.87280426415369	5.96239167494462e-07	0.0959945659834175	1.14044083685532e-05	0.0081271415342781	1.29142212488263e-05	6.18739363096924e-07	1.29188363380282e-05	0.000234625966486354	0.110499081609592	6.44556654596269e-06	0.00134026765351543	2.15378183198012e-07	0.10460539114969	7.61324704986677e-05
C02632	0.791122838646148	1.07640543468181	0.450576752025483	0.755364944002326	0.897917623165551	0.958093342471637	0.943336155567165	1.02559884488892	0.154681268912168	0.457533045443073	0.37495881236675	1.35775276974696	0.847235662541953	0.952799764702122	0.825677765440135	1.07045816876583
C08367	0.142975624659345	1.97507249411208	0.219156707029271	1.70137346472041	0.569081186417381	1.33946355855262	0.356037165167814	0.569306974266931	0.784594171497196	0.8563803807823	0.0307743983744761	0.334616112259919	0.033779024212135	0.288246115504166	0.150884955220958	0.425026101405928
C14809	1.18103439879465e-06	6.72827787290298	0.000266461436405824	3.62944236596042	0.00305442521014532	2.62426003533183	0.433186083819562	0.696543692725484	0.109068770102056	0.404606845433445	5.58956094544631e-05	0.191914796404589	9.30768914191353e-07	0.103524810639985	0.00068819601837708	0.265424799123388
C08316	0.622210720172017	1.12761510860094	0.0934656527271432	1.83808263206515	0.532179522948162	1.17863492022257	0.229699170911376	0.69446483019502	0.398276719517226	1.60332589252142	0.0346795274538102	0.377820244900941	0.0289770310421627	0.615870455173892	0.0497901294922775	0.589211144417711
C03196	0.144539103073313	0.498358224688925	0.424000959862799	0.72124896386666	0.165799310489528	1.97452306081112	0.347372238872177	0.676750791193993	0.774863062399136	1.17762861976862	0.877243727982056	0.938304004716888	0.490685164936284	1.35796051448016	0.0788016306116518	0.342741396454487
C08261	0.0105325829785559	1.15014872917769	2.50003431688031e-06	0.603636851303912	8.19697386457193e-08	0.28636653790707	3.50870556930253e-07	0.205825632136099	1.54262602856609e-06	0.0284734959361726	2.59361687691526e-05	0.34097592234718	5.86265667020039e-06	0.178955666266968	0.000984935216105154	0.718748893080841
C18319	0.643654612254958	0.718754289045011	0.493068727025687	0.567212380079583	0.828832804572264	1.15022016037373	0.383987994291875	0.46294713969965	0.531943397125104	0.625769877480792	0.674478042218701	0.816179540430157	0.214594258182992	0.644096524717445	0.152959458542014	0.402485676784893
C14825	0.00289008064728405	1.24855675203455	0.00726445060429728	1.17862523712822	0.0111126653546014	1.119902601241	0.200652829745599	0.962721555203921	0.108609506488816	1.60171695366567	0.0021719674145376	0.816817360495049	0.000833798606940824	0.771067517463782	0.00319268216681423	0.859647574831149
C04741	0.00033021583649466	4.75900239911672	0.133150501625086	2.35889243552068	0.338793051676342	1.58865423291852	0.173721575372774	0.367833668203017	0.391975083677387	1.72376313528101	0.0444384711558633	0.155934905154683	1.72766658633369e-06	0.0772921796112746	0.0479708462386612	0.231537902069017
C00639	2.81621185839618e-06	8.47394717497665	4.99510833864425e-05	5.95806006511684	0.000262067663199349	4.24507292150816	0.0966011475354837	3.08073560732826	0.748833298186959	1.19064669341693	0.0382425783243677	0.51707024999048	0.00405673244138286	0.363553789481434	0.295698413826829	0.72572030311172
C04056	0.407087791794949	1.15527080546206	0.609074869013198	1.10166778998247	0.0267926388289377	0.540596547734244	0.915239987252059	0.972897900265243	0.192658531938516	2.84388264138915	0.619820467373866	0.883113683736478	0.470481910306441	0.842138393583071	0.110931947828019	1.79967464524675
C14828	0.00995290829627268	2.95260375104939	0.0176354948247007	1.56096732413251	0.120983485326165	1.45523770314678	0.32894495131659	1.19218698478255	0.258919424687191	1.20757763554342	0.0907231431206914	0.763748841088071	0.0145321627938113	0.403774798551561	0.343140751824678	0.819238659227001
C00427	4.3666273401907e-10	3.8131865259205	4.13366918269099e-07	2.11053035467959	0.0283980215658476	1.98982326547065	0.0780163330018387	0.904763646368818	0.00108273309857437	1.6839993642164	2.11151592806295e-07	0.428690184134392	2.83174974988035e-10	0.237272328594104	0.0211044489739808	0.454695480784227
C03017	0.00783902048680621	0.719568717598628	0.000327596640383333	1.35205718519923	6.22385693943873e-06	1.48040958907794	2.0663829870359e-08	4.46012069703905	0.000959231148094754	0.755070355719727	5.57573835659621e-09	3.29876631392764	2.66897187167224e-10	6.19832489650679	9.35417996674854e-08	3.01276128575808
C08277	0.262716327681717	0.912232801364378	0.00205621781286728	0.716679020804857	0.00125749463370041	0.687567827478451	0.147270468657786	0.920183014428314	0.00339158331244393	1.30084417349169	0.00862322473171251	1.28395416597365	0.899350231367306	1.00871511422528	3.07409775676638e-06	1.33831598520679
C17715	0.579476859428916	0.866250185456933	0.191943059797794	0.684882062545521	0.173534757357941	0.721450695606321	0.267730776435264	0.760117074776711	0.00552729383388664	0.311437111263791	0.742779670484382	1.10985104786007	0.65975611305702	0.877479840741116	0.841337193403941	1.05359531760919
C01530	0.43166601367539	1.34390208037783	0.630768861708157	0.797761715589243	0.404478639028799	0.649493430053069	0.468682402364572	0.685208999452789	0.482883750753391	0.673916161574937	0.7673894697596	0.858914367614996	0.12089210741179	0.509865271776459	0.923383460939784	1.05498988557406
C08278	0.00880555447625823	1.26347985371422	0.172232125914605	1.39084160854283	0.66329147338531	1.15924079499332	0.00378938861571125	0.555214388000594	0.00526484882040996	0.521559998060409	0.0202003250170269	0.399193110552888	0.000229028489080567	0.439432719380877	0.149733576852725	0.478946557435287
C06424	0.187778019634707	0.964084503542324	0.183990375129348	0.964269064022742	0.0825328738852927	0.947845049793574	0.939079141493104	0.998002639902565	0.497022561985225	1.0237599514044	0.164218751720225	1.03498357163829	0.169636179785838	1.03518170475266	0.07064285788712	1.05291749966929
C01601	0.179954986554736	1.01841765824127	0.324087422703198	0.989119063522105	0.0178565117695056	0.965125568862206	0.0129910894997068	0.949946339632055	0.871939738888317	0.995900868009085	0.0374271986917301	0.960396351324418	0.00354913267541739	0.932766956606526	0.368667356123872	0.98427227531849
C17714	0.632175630953704	0.745617567401639	0.320961137960101	0.462576016968707	0.276318921227273	0.405094294565449	0.820121252568102	0.880439060675868	0.418524788312935	0.566619834626058	0.0901869009585865	1.90333918832508	0.605397327267361	1.18081855788895	0.056191487964876	2.17341757829576
C00712	4.32302475007079e-05	1.25830335589035	0.00105491390873778	0.869970330999119	7.78409803874899e-05	0.803522858069445	0.000255979286067505	0.818601549844879	0.95728485952763	0.998637125876074	0.085990013864817	0.940953410336137	4.03187035481259e-06	0.650559776394821	0.574263865757419	1.01876572847182
C02862	0.800376466285849	1.00955098429627	0.681177849674453	0.98709100770054	0.0803714016856742	0.944069030714899	0.244409494770162	0.965135741167145	0.339939363538123	0.964975120788611	0.376125316172061	0.977757606581241	0.203519282564463	0.956004952875075	0.287455455597967	1.02231479877726
C00670	0.000786926289492084	1.09100872651249	1.61348248182507e-07	0.627620069474936	4.55356688939974e-08	0.367210171513108	0.00763115842530994	1.09168172590751	1.24680296464421e-07	2.53110557987971	3.82012758440475e-06	1.73939900746132	0.977630427281433	1.00061685977267	1.09821216269014e-06	2.97290709952063
C16427	0.0624496580917347	2.60337611848381	1.07578826600117e-05	4.69282988404605	0.499799662935151	0.783791353849516	0.00240802376550442	6.04287278891573	0.371963611459249	1.54048222056049	0.179952388024277	1.28768204648955	0.0113490659716207	2.32116778901509	0.0023875259490413	7.70979771496169
C04581	0.000407852272624855	2.50982304640126	9.55131076182927e-07	4.35817924269409	0.883089393628147	0.952050297949969	2.74991586264094e-05	3.09662606307002	0.0138814752551469	0.288158351328086	0.000196474950004094	0.710532057225754	0.00869621684179946	1.23380254536676	0.000287912402543679	3.25258662251135
C09538	0.231267414356711	1.05837465862763	0.0129433102479614	1.13193753566037	0.0926396466789385	0.898302178459018	9.12421940455192e-06	0.554052372991176	9.18027835507189e-06	0.490405481694981	4.08597420843558e-07	0.489472568526446	1.66527525466973e-06	0.523493612091587	0.000233006336088162	0.616777278600859
C00383	3.24185936624108e-08	0.539083201232654	1.98292176984387e-06	2.64340324787633	7.65866200141722e-06	3.22677340164091	8.06842686105368e-07	1.85253662702914	1.35376673393996e-09	0.291158525808061	8.11815734165135e-06	0.700814992384321	6.36635243764958e-08	3.43645771708927	1.75244986695337e-05	0.574114261040789
C06124	0.78956540395654	0.899103972964273	0.15149912980459	0.513292374191138	0.0407927691620168	0.243166624758684	0.0488625119435709	0.283437654480616	0.0556977900878117	0.314309492540411	0.210629122058117	0.552195334924401	0.0735359729712975	0.315244580163677	0.731365760486845	1.16561084302542
C00588	1.32356259981715e-05	1.31962571083808	0.000588159530053919	0.819070627743645	0.00106480455773195	0.814686653471766	0.00010652050633044	1.2621455484236	4.93665063891697e-08	1.83834703840903	8.56509287034701e-06	1.54094836961804	0.11843469201729	0.956442071458291	3.83577396339297e-05	1.54924048779367
C00318	2.41660952985525e-08	2.19902411151471	5.04840891473294e-07	2.02551222026218	6.86625562695776e-09	1.6646421081251	9.24352363865561e-07	1.40340512235556	0.000467788014619054	1.1258026938509	2.68855019566596e-06	0.692864307762066	1.36247713885477e-06	0.63819451319653	2.11271780949611e-05	0.84306717672559
C13914	0.293532694138558	1.01622684897919	0.09828105527827	0.976552235441895	0.949382974056822	0.998948533545262	0.639732112092434	1.0063811991521	0.0306739636158661	1.03440595590623	0.0620731710604098	1.03054517989681	0.54135094001729	0.990311562977321	0.673338647235996	1.00744048903146
C00836	0.202650857254699	0.979682724531094	0.54425506241681	0.990774909110468	0.297310418899368	1.01455217997047	0.0106471334536787	1.04483569584879	1.07051402036959e-05	1.14267931612285	0.00338680633085268	1.05456414594396	0.00120443680080328	1.06650415454542	0.0258484306567422	1.02984914573758
C00114	0.787782102137812	0.960289422101197	0.210207302966458	0.838558278319422	0.0280344050322343	1.52097004590073	0.542070927220172	1.08528670798202	0.697410961815135	0.914080395767458	0.0467854872856547	1.29422931720032	0.370942446934913	1.13016626342433	0.0500632463121688	0.713549034648675
C00319	0.000840316328794239	1.48255676769704	0.497104916267163	1.11963802264033	0.700249737632768	0.91085959300522	0.00920481050258262	1.14894734285002	0.000577567480631655	2.4156787488172	0.865856335689216	1.02617749631311	0.00229161014217392	0.774976964042166	0.332995862777832	1.26138798084046
C02934	0.00318157550660898	1.06895016656515	0.178409906177381	1.03113471178745	8.73023189603552e-05	0.872622661952183	1.52212780281865e-05	0.840170735054712	1.9656237609473e-06	0.780581914446354	3.13791016953897e-05	0.814802106310914	2.36664627690745e-07	0.785977458382769	0.0729442620267123	0.962811042719344
C00307	0.000603138507999537	6.05585749012141	0.858953640768817	0.975260608276041	0.00257009762171082	3.3401427410791	0.00376933251982834	0.501270917847994	0.0340911224118855	1.31207612889597	0.0178703534401561	0.513986634540778	0.00033586818403029	0.0827745564795226	0.000876177078082554	0.15007469940822
C01227	0.440907725313328	1.38552556373376	0.846632708612603	0.938165563552413	0.488004613150856	0.774604487457992	0.337974358882952	0.678430480985838	0.113312768287575	0.369430996961482	0.00991807174381281	0.723145793602704	0.129680059499088	0.489655693654314	0.0505940956524786	0.875841144701127
C05443	0.207850566267005	1.80278825180994	0.821153726350165	1.10049943233709	0.640778055399349	1.21752135051366	0.269408534827832	1.69309566288981	0.203617802514887	1.73253127602925	0.36517850885805	1.53847936049747	0.882129936860457	0.939153925143451	0.47043832721208	1.39060860179208
C04483	0.181762596862651	0.911622192317227	0.0952512713216472	0.89322062185836	0.358645297382118	0.945636505179851	0.0143136094407321	0.813455704418595	0.337238754905227	0.943993261620436	0.175019249619009	0.910699646327228	0.129089119383801	0.892316697941385	0.0381033993524191	0.860220285450892
C00187	0.207903642631121	0.624625612808382	0.972942831432102	0.993267851740841	0.96313025768276	1.00935322483887	0.66989499240321	0.914749866506108	0.199998702323468	0.640493165625451	0.192830131074593	0.920949837350399	0.229200256673779	1.46447703672172	0.214291518742495	0.906273288671696
C02537	0.483217170351734	0.738101593214722	0.365906169129397	1.28051361240004	0.15654641661312	1.31810175111387	0.597633642353028	1.15969171703997	0.0229989964977113	0.352160148356481	0.71649465803519	0.905645754804891	0.298502700342025	1.57118170140924	0.525870758435043	0.879819570879081
C06193	0.00238973160029079	1.43659259608756	0.000256691831813701	2.34186379885077	0.278886324650469	0.939533580466003	0.000322856881703326	1.71383394252999	1.15750340119687e-07	0.430355257814239	0.00328588750867399	0.731824772803196	0.0277449652313685	1.1929853649514	6.52393793594893e-05	1.82413271666133
C00106	6.38719069269587e-05	1.37688837538864	4.9407096701327e-05	1.18343477219826	0.000345164471191598	1.14091939078062	0.0286313337614899	1.03026721834849	1.87925310848267e-07	0.736360361257496	3.47305550412125e-05	0.870573725356017	3.67114702308582e-05	0.748257619690984	0.000545313544067228	0.903014907690876
C00380	3.07267343618083e-08	1.64374627736774	0.0401645131947804	1.04967353261846	7.65087932604498e-08	1.87904378086602	0.0170983442923884	1.06331346126405	4.41517938677407e-05	1.20703186914876	0.338759559626779	1.01299444848492	2.36630531233993e-10	0.646884179088039	1.08398748672862e-06	0.565880088634224
C00429	0.692080887361975	1.05228380919905	0.424968394714122	0.888645098684629	0.0240720446382818	1.4141641884657	0.560719333755203	0.921595679449289	0.0538881201855386	0.669131993402762	0.438449546231675	1.03707957295149	0.00185329385015995	0.87580524511801	0.000210968591848898	0.651689306635019
C00178	0.591971302349292	0.855443404876322	0.897580302579449	0.963242208082432	0.0225746378087606	0.25584708553273	0.97329325112701	1.00965198458899	0.132705291079506	1.41040109217138	0.864598512855613	1.04818079618723	0.545941854696117	1.18026742486251	0.0161142476254538	3.94631028329549
C00385	9.17657386404576e-05	0.292983310624933	2.53041577030306e-07	1.34374720093618	1.86620549195251e-07	3.82057777721393	1.38079644961141e-09	2.33318002233443	1.49373713676085e-12	2.62843692939221	9.06531593008142e-10	1.73632363342519	2.23314928099186e-06	7.96352535356966	9.37161168684794e-06	0.610687743683586
C00242	2.56942763279427e-09	0.623426274115893	1.85692305616146e-08	1.30774634942718	2.29223225916117e-08	0.763489697372223	1.84463181718086e-06	1.5598525319143	1.60657344229669e-10	0.290284548208729	5.12862376646074e-05	1.19277911392951	4.32049267995247e-08	2.50206415205453	2.48114442229148e-07	2.04305642536238
C00147	0.00463432060468611	0.850516090305705	0.00590332408857798	0.660567391877008	4.48048153342878e-06	0.306065378890317	0.018121299014327	0.875792196827635	4.4825899387867e-06	0.038508116659001	0.0356243455271365	1.3258180885058	0.476650386140087	1.02971855184168	7.91227371992118e-06	2.8614546343103
C21028	0.691944066017878	0.815218453519475	0.924830608090865	1.04240633656171	0.320221826220977	0.542986032791815	0.498670650148724	0.68919007213777	0.521430534473559	0.704904534537583	0.267516867579755	0.66115299568401	0.702218798344403	0.845405386939399	0.615764281596878	1.26925930045426
C00330	0.00014245928352785	0.681811460952452	8.51653926680899e-09	2.25483237637758	2.86158535320336e-05	0.621138433344592	0.000165237577399381	2.72504919252949	0.00013037711036148	0.101551143968677	0.0274184798144824	1.20853737114921	7.49933220039949e-05	3.99677821303084	7.34743845311493e-05	4.38718495948826
C00387	0.00026909865793235	0.576308636066261	0.00822983164569766	1.22344691388047	0.00143244381668885	0.761726699215714	6.31524297649105e-06	1.52669707839636	3.94535939219711e-05	0.292943157938923	0.00165221335816077	1.2478654047637	1.65950718846325e-06	2.64909630509306	9.12639411842715e-08	2.00425832515555
C00212	3.22567407631585e-05	0.770184960037562	4.91724117367212e-07	0.301455872548449	0.0555600349021551	0.946401784766654	5.10465095707472e-05	0.662947621522022	6.5430966853699e-06	0.457816171379078	9.9366697967493e-09	2.1991531162342	0.0036000737234694	0.860764174737573	1.59160431152123e-10	0.700492784558177
C02494	0.0832522303424656	0.624663221288877	0.154612393908017	0.703171019809911	0.0037381187363152	0.396517338949643	0.275067138371895	0.817334440942872	0.0102801702346618	0.479099868902574	0.614179042590002	1.16235512829272	0.396621008580865	1.30844015316998	0.0496190407476556	2.06128297720336
C00294	0.0699606067727947	0.897580307605656	0.000452512417966475	0.786889435475997	9.21889804435394e-05	0.605307060263943	0.102836678136316	1.06265079776645	5.17867932394447e-06	0.431147543488154	5.03207588355906e-06	1.35044486538778	0.00988053249362435	1.18390609593601	0.000114792588736874	1.75555658859007
C01762	0.0538809076834449	0.47320924505205	0.37648516879074	1.4090633538195	0.0100387538822448	4.85444327320803	0.0176039671903185	2.41783662383324	0.0706664208054247	1.80208615733897	0.100571735722755	1.71591761099974	0.00627720077633435	5.10944502694003	0.0463053312407887	0.498066716976061
C00942	0.375177543623498	0.971195861590403	0.828924784751993	0.994199762346995	0.12319229152332	0.952504644621258	0.940520308359527	0.997898836744926	0.119703776910345	1.16559222927549	0.903034937374348	1.00372065508163	0.447478192907058	1.0274949433071	0.176805531834435	1.04765771209621
C00299	0.000123491377446174	1.74702425752502	0.000106397562547027	1.66896210015856	0.000810198799891659	1.45442100302435	0.154112819927063	1.13622422999689	0.0162741737819995	0.74989208031738	0.00011073129201064	0.680796903589925	0.000437854954582245	0.650376905244896	0.00210696856938773	0.7812209997203
C00214	0.99910043405222	0.999950779331236	0.000375584173527777	2.10468502783553	0.0907718894450773	0.883103511122614	7.2897747126294e-07	1.91860552379552	0.0617194422205923	0.904446607580975	0.202566104638402	0.911587956592549	7.28703370557742e-06	1.91869996349088	3.41703183373892e-07	2.17257150450751
C00055	8.45707530731587e-07	1.90911764752039	3.98019376106916e-05	2.87435430589744	0.00992123764967291	0.855824194286359	0.032842673412308	2.34655757933542	1.22647308385219e-05	0.509917543790732	0.28595708127952	0.81637729020423	0.359383736281548	1.22913199319234	0.0239162781510349	2.74186870972037
C00364	0.0959853373803462	0.0608851842348217	0.0309759110739117	25.024035574555	0.0821964993097984	1.32267084277941e-05	0.000985718208278163	40.9333770696492	0.492128691176397	0.633202212563786	0.112834310980316	1.63576242319889	0.000955954701261713	672.304396941258	0.000950739686891565	3094751.6
