	CK0d	ABA1d	ABA2d	ABA3d
TRINITY_DN10003_c0_g1_i1	-0.326552401693197	-0.807787519977909	1.4608923233643	-0.326552401693197
TRINITY_DN10006_c0_g2_i2	-1.25830573921179	1.12585250350529	0.331133089266261	-0.198679853559757
TRINITY_DN10007_c0_g1_i1	-0.984731927834662	1.23091490979333	0.369274472937999	-0.615457454896664
TRINITY_DN10016_c0_g1_i5	-1.42009389360939	0.903696114115063	0.12909944487358	0.387298334620743
TRINITY_DN10026_c0_g1_i3	-1.42896911248235	0.831546997659223	0.508616124781855	0.0888059900412761
TRINITY_DN10027_c0_g2_i1	-0.0309081972238345	-0.0309081972238345	-1.19305641284001	1.25487280728768
TRINITY_DN10035_c0_g1_i9	-0.748383270376781	-0.748383270376781	1.36469890480472	0.132067635948843
TRINITY_DN10044_c0_g2_i1	-1.47709789175199	0.369274472937998	0.369274472937998	0.738548945875996
TRINITY_DN10052_c0_g1_i4	-0.958967428336518	1.15076091400382	-0.703242780780114	0.511449295112809
TRINITY_DN10052_c0_g2_i1	-1.46769421563359	0.635194634519657	0.635194634519657	0.197304946594282
TRINITY_DN10057_c0_g1_i10	1.29385108606493	-0.843815925694518	-0.731307135601916	0.281271975231506
TRINITY_DN10059_c0_g1_i1	-1.35518279031851	0.640509279006261	-0.141586261675068	0.856259772987318
TRINITY_DN10063_c0_g2_i1	-1.4179389301515	0.303145564377217	0.928994471478566	0.185798894295714
TRINITY_DN10072_c0_g1_i4	-1.11496667435915	1.11496667435915	-0.506803033799615	0.506803033799615
TRINITY_DN10085_c0_g1_i7	-1.3660493083132	0.626105932976885	-0.113837442359433	0.853780817695752
TRINITY_DN10094_c0_g2_i4	-1.37928931859499	0.901843016004419	0.530495891767305	-0.0530495891767304
TRINITY_DN10096_c0_g1_i6	-0.145495077633447	-0.629138651318273	-0.681090134936592	1.45572386388831
TRINITY_DN10097_c0_g1_i6	-0.510504747883507	-0.581531495415125	-0.403964626586079	1.49600086988471
TRINITY_DN10107_c0_g1_i5	-1.2598674811168	-0.321142691265066	0.963428073795201	0.617582098586667
TRINITY_DN10108_c0_g1_i1	-1.09544511501033	-0.365148371670111	0.182574185835056	1.27801930084539
TRINITY_DN10111_c0_g1_i9	-1.33653965933918	1.08491282033672	0.0759742871384255	0.17565255186404
TRINITY_DN10119_c0_g1_i7	-0.616953340517674	0.0114960249785906	-0.800889740175118	1.4063470557142
TRINITY_DN10123_c0_g2_i1	-0.688598668379901	-0.833566809091458	0.181210175889447	1.34095530158191
TRINITY_DN10128_c0_g1_i5	-1.43672119354262	0.857366774495665	0.417990604345959	0.161363814700999
TRINITY_DN10130_c0_g1_i11	-1.34530500625158	1.0224318047512	-0.0538122002500629	0.376685401750442
TRINITY_DN10132_c0_g1_i4	-1.40885759574412	0.945417597144083	0.315139199048028	0.148300799552012
TRINITY_DN10147_c0_g1_i5	-1.31746509848052	-0.146385010942279	1.02469507659596	0.43915503282684
TRINITY_DN10149_c0_g1_i1	-0.933184672660101	-0.521701667392655	1.35936349954424	0.0955228405085146
TRINITY_DN1014_c0_g1_i13	-1.33733374236259	0.0431397981407287	1.07849495351822	0.215698990703644
TRINITY_DN10157_c0_g1_i1	-1.0274580785087	1.34853872804266	-0.353188714487364	0.0321080649533967
TRINITY_DN10158_c0_g1_i10	-0.835029359701709	1.39171559950285	-0.603076759784567	0.0463905199834281
TRINITY_DN10159_c0_g1_i1	-1.44448681684376	0.764728314799639	0.560800764186402	0.118957737857722
TRINITY_DN10164_c0_g1_i10	-1.02992117314292	1.22926075504155	-0.551506176586209	0.352166594687579
TRINITY_DN10174_c0_g1_i4	-0.74645692671763	-0.13172769295017	-0.570820002784071	1.44900462245187
TRINITY_DN10180_c0_g1_i3	0.495787181367349	-1.24938369704572	-0.297472308820409	1.05106882449878
TRINITY_DN10194_c0_g1_i3	-1.3770653874284	-0.0997873469151019	0.698511428405708	0.778341305937789
TRINITY_DN10194_c1_g1_i3	-1.01647844734326	0.683206825263503	-0.683206825263503	1.01647844734326
TRINITY_DN10197_c0_g1_i10	-1.05812291869777	1.26054643357908	-0.469254511770315	0.266830996889002
TRINITY_DN10200_c0_g1_i3	-1.25399874181165	1.17913314528558	-0.0935819956575858	0.168447592183654
TRINITY_DN10204_c1_g1_i2	-0.728363832432358	-0.841038900432944	1.29978739157819	0.269615341287116
TRINITY_DN10209_c0_g1_i4	-1.05323694983021	0.581638315577877	-0.613078224528033	1.08467685878037
TRINITY_DN10214_c0_g1_i6	-1.26616712591642	-0.323903218257688	0.677252183629713	0.912818160544396
TRINITY_DN10220_c0_g1_i1	-1.23874249654698	1.10925721816227	0.401404362992573	-0.271919084607873
TRINITY_DN1022_c1_g1_i7	-0.102418311299838	-0.819346490398703	-0.512091556499189	1.43385635819773
TRINITY_DN10230_c0_g1_i1	-0.516719478331665	0.986464458633181	-1.14304611873368	0.673301138432172
TRINITY_DN10232_c0_g1_i2	0	-1.27544980002589	1.16680037261628	0.108649427409613
TRINITY_DN10247_c0_g1_i3	-0.663200745318732	0.752957237166379	-1.04217259978658	0.952416107938929
TRINITY_DN10252_c0_g1_i2	-1.1128264204286	0.0184446368026847	-0.215187429364646	1.30956921299056
TRINITY_DN10254_c0_g1_i6	-1.25180852475636	0.891025281813479	-0.355316830171019	0.7161000731139
TRINITY_DN10256_c0_g1_i2	-1.45060562722643	0.383708585266346	0.23396864955265	0.832928392407433
TRINITY_DN10257_c0_g1_i11	-0.780905996646759	-0.639725251490283	1.40739555327862	0.0132356948584198
TRINITY_DN10262_c0_g1_i6	-0.629485730729423	0.851657165104514	-1.07382859947961	0.851657165104514
TRINITY_DN10273_c0_g2_i3	-0.249643144397688	-0.6004929689566	-0.627481416999594	1.47761753035388
TRINITY_DN10276_c0_g1_i4	-1.21824367310437	1.21824367310437	-0.126025207562521	0.126025207562521
TRINITY_DN1027_c0_g1_i2	-0.771458103034438	0.172714500679352	-0.748429502943858	1.34717310529894
TRINITY_DN1027_c0_g2_i3	-0.662149490464621	0.337022195745466	-0.931767247060993	1.25689454178015
TRINITY_DN10280_c0_g1_i6	-0.905290184528735	1.09359054291071	-0.789413040909057	0.60111268252708
TRINITY_DN10291_c0_g1_i7	-1.44107144063907	0.746020906568779	0.0973070747698411	0.59774345930045
TRINITY_DN10294_c0_g1_i2	-0.658994106744806	0.805437241576984	-1.04950913296395	0.90306599813177
TRINITY_DN10296_c0_g1_i5	-0.566198264686528	-1.06948561107455	1.13239652937306	0.503287346388026
TRINITY_DN10296_c0_g2_i4	-0.874550086830293	0.839568083357081	-0.857059085093687	0.892041088566898
TRINITY_DN10298_c0_g1_i1	-1.28012657015168	0.898812272659692	-0.299604090886563	0.680918388378554
TRINITY_DN1029_c0_g1_i3	-1.12892671350957	1.29617511551099	0.0418121005003544	-0.209060502501773
TRINITY_DN10305_c0_g1_i9	-1.14283426690321	0.826731171802322	-0.534943699401503	0.851046794502391
TRINITY_DN10314_c0_g1_i7	-1.00744094326538	1.07855442161353	-0.675578044307375	0.604464565959231
TRINITY_DN1031_c0_g1_i6	-0.967971507084228	1.33672255740203	-0.507032694186977	0.138281643869176
TRINITY_DN10320_c0_g1_i5	-0.267667588771702	-1.22563580121779	0.352194195752239	1.14110919423726
TRINITY_DN10326_c1_g1_i6	-0.563310464066696	-0.412051172789529	1.49694539988094	-0.521583763024718
TRINITY_DN10329_c0_g1_i4	1.23961771477122	-1.19283968779872	0.116945067431247	-0.163723094403746
TRINITY_DN10331_c0_g1_i6	-1.11198372175214	1.31833121651027	-0.149028746214204	-0.0573187485439247
TRINITY_DN10335_c0_g1_i1	-0.863444799526009	1.17592958411637	-0.797658529085932	0.485173744495567
TRINITY_DN10336_c0_g1_i14	0.263435846878799	-1.13206215280349	-0.363114275427534	1.23174058135222
TRINITY_DN10344_c0_g1_i2	-1.08388041220768	-0.127515342612668	1.33891109743301	-0.127515342612668
TRINITY_DN1034_c0_g1_i8	0.196370414477844	-0.766478069413517	-0.766478069413517	1.33658572434919
TRINITY_DN1034_c1_g1_i3	-1.45680154528957	0.242800257548262	0.404667095913769	0.809334191827539
TRINITY_DN10351_c0_g1_i3	-0.833922663540193	0.142698932534573	-0.665653402054338	1.35687713305996
TRINITY_DN10352_c0_g1_i2	0.0140395536616051	-1.27759938320604	1.1652829539132	0.0982768756312345
TRINITY_DN10353_c0_g1_i4	-0.91025538454361	0.957746969824146	-0.815272213982538	0.767780628702002
TRINITY_DN10356_c0_g1_i5	-0.63394955235403	1.11293365857708	-1.02840705159654	0.549422945373493
TRINITY_DN10359_c0_g1_i1	-1.45722703235943	0.360099982592284	0.279329893038875	0.817797156728273
TRINITY_DN10377_c0_g1_i6	-0.0254823595718812	-1.24863561902218	1.19767089987842	0.076447078715644
TRINITY_DN10378_c0_g1_i3	-0.947884059333241	-0.370126156501551	-0.0812472050857063	1.3992574209205
TRINITY_DN1037_c0_g1_i7	-1.18097466124402	0.795692147646678	-0.477415288588007	0.862697802185346
TRINITY_DN1037_c1_g1_i8	-1.48743386026298	0.371858465065745	0.441581927265571	0.673993467931662
TRINITY_DN10381_c0_g2_i1	-1.40042261342774	0.972058049320432	0.247133402369601	0.181231161737708
TRINITY_DN10382_c0_g1_i3	-1.20426959273636	1.20426959273636	0.22301288754377	-0.22301288754377
TRINITY_DN10391_c1_g1_i5	-1.40329283089125	0.175411603861406	0.964763821237732	0.263117405792109
TRINITY_DN10395_c0_g1_i1	0.269027147576996	-0.715497732917543	-0.852873297637712	1.29934388297826
TRINITY_DN1039_c0_g1_i4	-0.51110459059986	0.73826218642202	-1.15471777876265	0.927560182940486
TRINITY_DN10401_c0_g1_i8	-1.16727117736569	1.27713199405893	-0.0411978062599655	-0.0686630104332757
TRINITY_DN10405_c0_g1_i2	-0.759038265655308	0.710068054967868	-0.954919108405064	1.0038893190925
TRINITY_DN10410_c0_g1_i5	-1.45376482462569	0.76435057789598	0.1648599285658	0.524554318163908
TRINITY_DN10410_c0_g2_i1	-0.662808016655771	0.743968181960559	-1.04155545474478	0.960395289439995
TRINITY_DN10411_c0_g1_i6	-0.688998622004134	1.14833103667356	-0.971664723339163	0.512332308669741
TRINITY_DN10416_c0_g1_i3	-1.21428571428571	1.07142857142857	-0.357142857142857	0.499999999999999
TRINITY_DN1042_c0_g1_i1	-0.858027050153251	-0.119939265075186	-0.452078768360315	1.43004508358875
TRINITY_DN10447_c0_g1_i2	0.380443959976242	-0.870586485099007	-0.749217859830513	1.23936038495328
TRINITY_DN10449_c0_g1_i1	-1.09376765522474	1.20740585317016	-0.468757566524887	0.35511936857946
TRINITY_DN10452_c0_g1_i4	-0.692637040687986	1.35515942743302	-0.81309565645981	0.15057326971478
TRINITY_DN10455_c0_g1_i9	-1.23068942103967	1.17208516289492	-0.205114903506612	0.263719161651357
TRINITY_DN10458_c0_g2_i1	-1.11136234140418	-0.531521119802001	1.07914894020406	0.563734521002122
