gene_id	CK0d	Put1d	Put2d	Put3d
TRINITY_DN10111_c0_g1_i9	-1.06962173055054	1.00093042675372	-0.618221734171416	0.68691303796824
TRINITY_DN10119_c0_g1_i7	-0.100412798452544	-0.0386203070971326	-1.15088515149455	1.28991825704423
TRINITY_DN10123_c0_g2_i1	-0.51075391845525	-1.0215078369105	0.255376959227624	1.27688479613812
TRINITY_DN10128_c0_g1_i5	-1.007527437611	0.854208044931061	-0.711840037442551	0.865159430122485
TRINITY_DN10130_c0_g1_i11	-0.740612896651528	-0.740612896651528	0.105801842378789	1.37542395092427
TRINITY_DN10132_c0_g1_i4	-1.23307166122819	0.0255118274736876	-0.00850394249122838	1.21606377624573
TRINITY_DN10147_c0_g1_i5	-0.727123879837778	1.0280027266672	-0.977856252195633	0.676977405366207
TRINITY_DN10149_c0_g1_i1	-1.45417816870611	0.513239353660981	0.17107978455366	0.769859030491472
TRINITY_DN1014_c0_g1_i13	-1.48181750986082	0.603703429943297	0.274410649974226	0.603703429943297
TRINITY_DN10157_c0_g1_i1	-0.91432338980609	-0.496346983037592	0.0261235254230296	1.38454684742065
TRINITY_DN10158_c0_g1_i10	-0.913664385152258	-0.685248288864193	0.342624144432096	1.25628852958435
TRINITY_DN10159_c0_g1_i1	-1.46298195666713	0.230997151052705	0.461994302105411	0.769990503509018
TRINITY_DN10164_c0_g1_i10	-0.504035428787224	0.0817354749384679	-0.93995796179239	1.36225791564115
TRINITY_DN10174_c0_g1_i4	-0.698511428405708	-0.77834130593779	0.0997873469151012	1.3770653874284
TRINITY_DN10180_c0_g1_i3	-0.0835036068770246	-0.317313706132693	-0.98534256114889	1.38615987415861
TRINITY_DN10194_c0_g1_i3	-0.909521784633146	-0.816237499029747	0.769595356228047	0.956163927434845
TRINITY_DN10194_c1_g1_i3	-0.681318114687651	-0.43356607298305	-0.3716280625569	1.4865122502276
TRINITY_DN10197_c0_g1_i10	-0.605597363154075	-0.908396044731112	0.181679208946223	1.33231419893897
TRINITY_DN10200_c0_g1_i3	-0.736933168151785	-0.694519748402042	0.0265083873435894	1.40494452921024
TRINITY_DN10204_c1_g1_i2	-1.345889702727	0.507056120562266	-0.118939090008432	0.957772672173169
TRINITY_DN10209_c0_g1_i4	-0.423076923076922	-0.884615384615385	-0.115384615384616	1.42307692307692
TRINITY_DN10214_c0_g1_i6	-0.791684422750987	0.137225299943504	-0.707238084324215	1.3616972071317
TRINITY_DN10220_c0_g1_i1	-0.31016048255801	-1.17171737855248	0.27569820671823	1.20617965439226
TRINITY_DN1022_c1_g1_i7	-0.0474578997876248	-0.332205298513375	-0.996615895540124	1.37627909384112
TRINITY_DN10230_c0_g1_i1	-0.252589690315611	-0.333418391216606	-0.858804947073077	1.44481302860529
TRINITY_DN10232_c0_g1_i2	-0.492499651259775	-0.102859539889662	-0.835818910229244	1.43117810137868
TRINITY_DN10247_c0_g1_i3	-0.14993820147687	-0.0299876402953742	-1.12667848538334	1.30660432715558
TRINITY_DN10252_c0_g1_i2	-0.609209397435501	-0.226682566487628	-0.637544718246454	1.47343668216958
TRINITY_DN10254_c0_g1_i6	-1.05943468301498	-0.412002376728049	0.176572447169164	1.29486461257387
TRINITY_DN10256_c0_g1_i2	-0.672147437857069	-0.706616537234354	-0.0517036490659285	1.43046762415735
TRINITY_DN10257_c0_g1_i11	-1.27586045679505	0.441185391602027	-0.226554660552392	1.06122972574541
TRINITY_DN10262_c0_g1_i6	-0.285456805109194	0.530134066631361	-1.26416585119786	1.01948858967569
TRINITY_DN10273_c0_g2_i3	-0.255789190261442	-0.653683486223685	-0.568420422803204	1.47789309928833
TRINITY_DN10276_c0_g1_i4	-0.62644491730827	-1.06223268587055	0.680918388378554	1.00775921480026
TRINITY_DN1027_c0_g1_i2	-0.209631798944219	0.155533270184422	-1.18340531662059	1.23750384538039
TRINITY_DN1027_c0_g2_i3	-0.246604032852153	0.337193269410087	-1.23302016426076	1.14243092770283
TRINITY_DN10280_c0_g1_i6	-0.386118143960284	-0.441277878811753	-0.66191681821763	1.48931284098967
TRINITY_DN10291_c0_g1_i7	-0.692414379433631	-0.727473335354322	0.00876473898017268	1.41112297580778
TRINITY_DN10294_c0_g1_i2	-0.787575338675194	-0.911929339518646	0.621770004217259	1.07773467397658
TRINITY_DN10296_c0_g1_i5	-0.303620040483674	-0.84338900134354	-0.303620040483674	1.45062908231089
TRINITY_DN10296_c0_g2_i4	-0.882638083766172	-0.826597570511177	0.658476030746192	1.05075962353116
TRINITY_DN10298_c0_g1_i1	-0.750775996068928	-0.614271269510941	-0.0682523632789933	1.43329962885886
TRINITY_DN1029_c0_g1_i3	-1.10040622260536	0.970946667004732	-0.582568000202838	0.712027555803471
TRINITY_DN10305_c0_g1_i9	-0.776232351872652	-0.660160224489826	0.0362725398071332	1.40012003655534
TRINITY_DN10314_c0_g1_i7	-0.877428225396545	0.555107652801896	-0.805801431486623	1.12812200408127
TRINITY_DN1031_c0_g1_i6	-1.46126456114116	0.398526698493044	0.265684465662029	0.797053396986085
TRINITY_DN10320_c0_g1_i5	-0.127920429813367	-0.724882435609076	-0.596962005795709	1.44976487121815
TRINITY_DN10326_c1_g1_i6	-0.542487801115268	-0.777627564738609	-0.124050111517827	1.4441654773717
TRINITY_DN10329_c0_g1_i4	-0.325434756871215	0.6043788341894	-1.25524834793183	0.976304270613646
TRINITY_DN10331_c0_g1_i6	-0.685248288864193	-1.02787243329629	0.799456337008225	0.913664385152257
TRINITY_DN10335_c0_g1_i1	-0.359092423229804	-0.974679434480896	-0.0512989176042578	1.38507077531496
TRINITY_DN10336_c0_g1_i14	-0.772704930595863	0.513076073915653	-0.896337719491201	1.15596657617141
TRINITY_DN10344_c0_g1_i2	-1.27777777777778	0.0555555555555563	0.0555555555555563	1.16666666666667
TRINITY_DN1034_c0_g1_i8	-0.155033086047563	-0.0741462585444864	-1.09871274025012	1.32789208484217
TRINITY_DN1034_c1_g1_i3	-0.529654935920584	-1.13497486268697	0.680984917612179	0.983644880995371
TRINITY_DN10351_c0_g1_i3	-0.194072748936606	-0.836620726689264	-0.415039474317611	1.44573294994348
TRINITY_DN10352_c0_g1_i2	-0.844671722999358	-0.844671722999358	1.11496667435915	0.574376771639562
TRINITY_DN10353_c0_g1_i4	-0.614681830826823	0.553213647744141	-1.0449591124056	1.10642729548828
TRINITY_DN10356_c0_g1_i5	-0.184689064466222	0.184689064466221	-1.2107394226119	1.2107394226119
TRINITY_DN10359_c0_g1_i1	-0.821668886744746	-0.297413891521105	-0.337741198846	1.45682397711185
TRINITY_DN10377_c0_g1_i6	-0.659912017596089	-0.879882690128118	0.219970672532031	1.31982403519218
TRINITY_DN10378_c0_g1_i3	-0.714589601010497	0.357294800505248	-0.893237001263121	1.25053180176837
TRINITY_DN1037_c0_g1_i7	-0.234102638840338	-0.674766429598624	-0.564600481909052	1.47346955034802
TRINITY_DN1037_c1_g1_i8	-0.220248378326911	0.0550620945817276	-1.12877293892542	1.2939592226706
TRINITY_DN10381_c0_g2_i1	-0.307668968494968	-0.118334218651911	-0.970340592945667	1.39634378009254
TRINITY_DN10382_c0_g1_i3	-0.866025403784439	-0.866025403784439	0.866025403784439	0.866025403784439
TRINITY_DN10391_c1_g1_i5	-1.01079083553797	1.01079083553797	-0.69159372957861	0.691593729578611
TRINITY_DN10395_c0_g1_i1	-0.462668702790284	0.0453596767441455	-0.952553211627055	1.36986223767319
TRINITY_DN1039_c0_g1_i4	0.0901059367501299	0.675794525625974	-1.44169498800208	0.675794525625974
TRINITY_DN10401_c0_g1_i8	-1.23349462050957	-0.382808675330556	0.9215764406106	0.694726855229529
TRINITY_DN10405_c0_g1_i2	-0.842927230423526	0	-0.561951486949017	1.40487871737254
TRINITY_DN10410_c0_g1_i5	-0.46580486229933	-0.765250845206041	-0.232902431149665	1.46395813865504
TRINITY_DN10410_c0_g2_i1	-0.441726104299386	-1.10431526074847	0.33129457822454	1.21474678682331
TRINITY_DN10411_c0_g1_i6	-1.10040622260536	0.712027555803471	-0.582568000202838	0.970946667004732
TRINITY_DN10416_c0_g1_i3	-0.866025403784439	-0.866025403784439	0.866025403784439	0.866025403784439
TRINITY_DN1042_c0_g1_i1	-0.316967621423935	-0.923340462408855	-0.179155612109181	1.41946369594197
TRINITY_DN10447_c0_g1_i2	0.0357870423572984	0.0488005123054065	-1.26555995245354	1.18097239779084
TRINITY_DN10449_c0_g1_i1	-0.898563446809731	-0.778754987235101	0.539138068085838	1.13818036595899
TRINITY_DN10452_c0_g1_i4	-0.486925840548177	-0.765169178004278	-0.208682503092076	1.46077752164453
TRINITY_DN10455_c0_g1_i9	-1.36368186075413	0.775426940428821	-0.133694300073935	0.721949220399247
TRINITY_DN10458_c0_g2_i1	-0.401423197578785	-1.20426959273636	1.02585928270134	0.579833507613802
TRINITY_DN10458_c0_g3_i1	-1.36953522807815	0.0204408242996742	0.347494013094457	1.00160039068402
TRINITY_DN10463_c0_g1_i5	-0.164783054288226	-0.706021704145488	-0.588128136849847	1.45893289528356
TRINITY_DN10464_c0_g1_i4	-0.547722557505164	-1.09544511501033	1.09544511501033	0.547722557505169
TRINITY_DN1046_c0_g1_i3	-0.1245563309476	-0.818164134655808	-0.495783042791429	1.43850350839484
TRINITY_DN1046_c0_g2_i1	-0.195012932223866	0.02925193983358	-1.13107500689842	1.29683599928871
TRINITY_DN10478_c0_g1_i5	-0.789228329402969	-0.338240712601273	-0.338240712601273	1.46570975460552
TRINITY_DN1047_c0_g1_i2	-1.48078383423211	0.380772985945401	0.380772985945401	0.71923786234131
TRINITY_DN10484_c0_g1_i2	-1.01603349301084	-0.31532073921026	-0.0350356376900294	1.36638986991113
TRINITY_DN10489_c0_g1_i13	-0.855990418855297	-0.690033092750699	0.227099498879976	1.31892401272602
TRINITY_DN10490_c0_g1_i7	-0.202999737956186	-0.734156947044553	-0.526578267630708	1.46373495263145
TRINITY_DN10491_c0_g1_i26	-0.539244947527185	-1.09231668858071	0.511591360474509	1.11997027563338
TRINITY_DN10507_c0_g1_i1	-0.447011216633288	-0.404957896601585	-0.640144982704813	1.49211409593968
TRINITY_DN10521_c0_g1_i5	-0.228448809728903	0.0921810986625396	-1.14224404864451	1.27851175971088
TRINITY_DN10538_c0_g1_i8	-1.09715360953351	0.159415481727092	-0.346963107288376	1.2847012350948
TRINITY_DN10548_c0_g1_i2	-0.716001555758157	0.159111456835145	-0.79555728417573	1.35244738309874
TRINITY_DN10553_c0_g1_i1	-0.79162908112729	-0.818926635648921	0.354868208781199	1.25568750799501
TRINITY_DN10554_c0_g1_i18	-0.543129826619831	-0.43843010100637	-0.516954895216466	1.49851482284267
TRINITY_DN10559_c0_g1_i9	-0.724824485894838	-0.568948252369067	-0.16367004520206	1.45744278346597
TRINITY_DN1055_c0_g1_i4	-0.393243281609316	-0.606057292833182	-0.495023895672904	1.4943244701154
TRINITY_DN10564_c0_g1_i6	-0.702345065195183	-1.00335009313598	0.702345065195186	1.00335009313598
TRINITY_DN10564_c0_g2_i1	-0.833333333333333	-0.611111111111112	0.0555555555555563	1.38888888888889
TRINITY_DN10573_c0_g1_i7	-1.13497486268697	0.0756649908457974	-0.226994972537392	1.28630484437856
TRINITY_DN10583_c0_g1_i1	-0.352627034665385	-0.441524606429768	-0.69043780737004	1.48458944846519
TRINITY_DN10586_c0_g1_i8	-0.942809041582063	-0.235702260395515	-0.235702260395515	1.4142135623731
TRINITY_DN10597_c0_g1_i3	-0.108704954652127	0.108704954652127	-1.21991115776276	1.21991115776276
TRINITY_DN10598_c0_g1_i9	-0.614942152981709	0.272037606709381	-0.944130517403143	1.28703506367547
TRINITY_DN10613_c1_g1_i1	-1.26753091772443	0.977256661757005	-0.299950064499675	0.590224320467102
TRINITY_DN10614_c1_g1_i3	-1.13554994791534	-0.162221421130763	0	1.2977713690461
TRINITY_DN10615_c0_g1_i10	-1.01353400773438	-0.0596196475137873	-0.298098237568937	1.37125189281711
TRINITY_DN10618_c0_g1_i11	-0.0807572853087245	0.565300997161073	-1.37287385024832	0.888330138395973
TRINITY_DN1061_c0_g3_i1	-0.452344759371194	-1.13413975900314	0.439233317070579	1.14725120130375
TRINITY_DN10621_c0_g1_i1	0.0144983727702106	-0.00255853637121375	-1.23065599455377	1.21871615815477
TRINITY_DN10623_c0_g1_i1	-0.64831847319846	-0.063918722709707	-0.721368442009555	1.43360563791772
TRINITY_DN1062_c1_g1_i2	-0.944231451344354	-0.697910203167566	1.19055269952114	0.451588954990778
TRINITY_DN10632_c0_g1_i2	-0.916270832672289	-0.0610847221781524	-0.427593055247068	1.40494861009751
TRINITY_DN10635_c0_g1_i2	-0.714214488333199	-0.119035748055533	-0.615018031620255	1.44826826800899
TRINITY_DN10644_c0_g1_i17	-0.805437241576986	1.04950913296395	-0.903065998131771	0.658994106744805
TRINITY_DN10650_c0_g1_i1	-1.21980068308857	-0.353400197904166	1.0602005937125	0.513000287280241
TRINITY_DN10655_c0_g1_i2	-1.38873014965883	0	0.462910049886276	0.925820099772552
TRINITY_DN10658_c0_g1_i11	-0.634335047416547	-1.02469507659596	1.12228508389081	0.536745040121692
TRINITY_DN10658_c0_g2_i15	-1.32584661608901	-0.120531510553547	0.421860286937411	1.02451783970514
TRINITY_DN10664_c0_g1_i4	-0.326598632371091	-0.979795897113271	-0.081649658092773	1.38804418757713
TRINITY_DN10667_c0_g1_i7	-0.758246977214132	-0.382256740579025	-0.332124709027678	1.47262842682084
TRINITY_DN10668_c0_g1_i11	-0.281439017892117	-0.703597544730292	-0.492518281311204	1.47755484393361
TRINITY_DN10671_c0_g1_i5	-0.685210917947446	-0.390043137908546	-0.411126550768468	1.48638060662446
TRINITY_DN10679_c0_g1_i3	-0.647139777182379	-0.294954864430064	-0.541484303356685	1.48357894496913
TRINITY_DN10679_c1_g1_i4	-0.677336115880818	-0.269477809543981	-0.531672435046234	1.47848636047103
TRINITY_DN1068_c0_g1_i5	-0.326598632371091	-0.979795897113271	-0.081649658092773	1.38804418757713
TRINITY_DN10690_c0_g2_i1	-0.446077415510348	-0.421522695390512	-0.626145363055809	1.49374547395667
TRINITY_DN10691_c0_g1_i4	-0.837653389931183	-0.893496949259928	0.837653389931182	0.893496949259928
TRINITY_DN10692_c0_g1_i4	-0.816582342871235	-0.390539381373199	-0.248525060873854	1.45564678511829
TRINITY_DN10697_c0_g1_i2	-0.277746029931765	0.0925820099772548	-1.11098411972706	1.29614813968157
TRINITY_DN10697_c0_g2_i1	-0.559590277444928	0.41361020506799	-1.04619051870139	1.19217059107833
TRINITY_DN10698_c0_g1_i4	-0.135250445200114	0.135250445200115	-1.21725400680103	1.21725400680103
TRINITY_DN1069_c0_g2_i1	-0.689311033278013	-0.929071392679061	1.22877184193037	0.389610584026703
TRINITY_DN10703_c0_g1_i5	-0.804084401128346	-0.160816880225672	-0.482450640677014	1.44735192203102
TRINITY_DN10705_c0_g1_i1	-0.300655201435654	-1.2169377200967	0.386556687560128	1.13103623397223
TRINITY_DN10710_c0_g1_i9	-1.14682927731391	0.729800449199761	-0.521286035142687	0.938314863256837
TRINITY_DN10717_c0_g1_i3	-0.574654394507203	-0.897267387914756	0.110898216483846	1.36102356593811
TRINITY_DN10727_c0_g1_i21	-0.463736593635234	0.512550971912627	-1.14713788951874	1.09832351124134
TRINITY_DN10742_c0_g1_i9	-0.77176179245593	-0.77176179245593	0.216093301887661	1.3274302830242
TRINITY_DN10746_c0_g1_i8	-0.402360874250658	-0.862201873394266	-0.172440374678854	1.43700312232378
TRINITY_DN10749_c0_g1_i11	-1.01015254455221	-0.707106781186547	0.808122035641769	0.90913729009699
TRINITY_DN10763_c0_g2_i2	-0.566278534020028	0.257399333645467	-0.978117467852777	1.28699666822734
TRINITY_DN10770_c0_g1_i3	-1.18659768066926	0.691095352477702	-0.45638372333433	0.951886051525891
TRINITY_DN10779_c0_g1_i8	-1.00697567001393	1.00697567001393	-0.697137002317336	0.697137002317334
TRINITY_DN1078_c0_g1_i4	-0.295098569854366	-0.156228654628782	-0.954730667175891	1.40605789165904
TRINITY_DN10791_c0_g1_i6	-0.556641357378558	-0.617643149967989	-0.312634187020834	1.48691869436738
TRINITY_DN107_c0_g1_i2	-0.257399333645468	0.566278534020029	-1.28699666822734	0.978117467852776
TRINITY_DN10805_c0_g1_i2	-0.482450640677007	-0.804084401128346	-0.160816880225669	1.44735192203102
TRINITY_DN10809_c0_g1_i5	-0.815872491116346	-0.321404314682197	-0.321404314682197	1.45868112048074
TRINITY_DN10810_c0_g1_i3	-1.01514505393046	-0.0441367414752373	-0.308957190326662	1.36823898573236
TRINITY_DN10814_c0_g1_i1	-0.931752073033246	-0.202554798485488	-0.283576717879684	1.41788358939842
TRINITY_DN10820_c0_g1_i2	-0.630126037812604	-0.630126037812604	-0.210042012604201	1.47029408822941
TRINITY_DN10823_c0_g1_i13	-0.273624994681988	-0.694586524961968	-0.509363451638777	1.47757497128273
TRINITY_DN10827_c0_g2_i2	-0.390434404721515	-0.702781928498726	-0.390434404721515	1.48365073794176
TRINITY_DN10829_c0_g1_i2	-0.774033062630329	0.224719276247516	-0.774033062630329	1.32334684901314
TRINITY_DN10842_c0_g1_i2	-1.21971509707505	-0.110883190643186	0.110883190643186	1.21971509707505
TRINITY_DN10845_c0_g1_i3	-0.529393946731776	-0.642259661263423	-0.314411633338161	1.48606524133336
TRINITY_DN10852_c1_g1_i8	-0.955245508602045	-0.696682814544348	1.17071442031679	0.481213902829603
TRINITY_DN10857_c0_g1_i11	-0.740612896651528	-0.740612896651528	0.105801842378789	1.37542395092427
TRINITY_DN10861_c0_g1_i5	-0.477653203029943	-0.574803007036033	-0.445269935027914	1.49772614509389
TRINITY_DN10863_c0_g1_i1	-0.143345544770248	-0.430036634310747	-0.860073268621493	1.43345544770249
TRINITY_DN10864_c0_g1_i11	-0.638528089284542	-0.354737827380302	-0.496632958332422	1.48989887499727
TRINITY_DN10866_c0_g1_i19	-0.363645255261899	-0.951072206069581	-0.0839181358296691	1.39863559716115
TRINITY_DN10869_c0_g1_i3	-0.616745247558861	0.0599613435126672	-0.830892902961243	1.38767680700744
TRINITY_DN10872_c0_g1_i7	-1.07323686896978	-0.514804676985502	0.392647634988943	1.19539391096634
TRINITY_DN10890_c0_g1_i4	-0.457852402074356	-0.13466247119834	-0.843194242734221	1.43570911600692
TRINITY_DN10894_c0_g1_i1	-0.254933980647412	-0.611841553553788	-0.611841553553788	1.47861708775499
TRINITY_DN108_c0_g2_i7	-0.902560924315501	-0.422586328725755	-0.0886909578807141	1.41383821092197
TRINITY_DN10918_c0_g1_i2	-0.40999977452864	-0.581008227494431	-0.505315961427605	1.49632396345068
TRINITY_DN10918_c0_g2_i1	-0.646161692110887	-0.427123830378383	-0.418362315909083	1.49164783839835
TRINITY_DN10919_c0_g1_i6	-0.374634324632678	-1.2175615550562	1.03024439273986	0.561951486949016
TRINITY_DN10921_c0_g1_i7	-1.25582753741838	-0.251165507483674	0.418609179139461	1.0883838657626
TRINITY_DN10936_c0_g1_i2	-0.105801842378789	-0.670078335065668	-0.670078335065668	1.44595851251013
TRINITY_DN10938_c0_g3_i1	-1.05522364099528	0.479647109543309	-0.575576531451971	1.15115306290394
TRINITY_DN10941_c1_g1_i3	-0.748132002080725	-0.897758402496869	0.448879201248435	1.19701120332916
TRINITY_DN10942_c0_g1_i5	-0.783349451800641	-0.783349451800641	0.261116483933546	1.30558241966773
TRINITY_DN1094_c0_g1_i3	-0.90866801080309	-0.377760858423757	-0.132726788094833	1.41915565732168
TRINITY_DN1094_c1_g1_i5	0.0139121668728052	-0.0417365006184148	-1.21035851793404	1.23818285167965
TRINITY_DN10951_c0_g1_i1	-0.726188521580445	-0.255147318393129	-0.490667919986787	1.47200375996036
TRINITY_DN10955_c0_g1_i7	-0.592666908217938	-1.06680043479229	0.57111538428274	1.08835195872749
TRINITY_DN10959_c0_g1_i7	-1.038581573779	-0.649113483611873	1.038581573779	0.649113483611873
TRINITY_DN1095_c0_g2_i2	-1.45811734599458	0.423324390772619	0.235180217095899	0.799612738126058
TRINITY_DN1095_c0_g3_i1	-1.41914037038728	0.185105265702689	0.308508776171148	0.925526328513443
TRINITY_DN10960_c0_g1_i3	-1.01600101600152	-0.635000635000952	0.508000508000762	1.14300114300171
TRINITY_DN10980_c0_g1_i4	-0.354737827380301	-0.638528089284543	-0.496632958332422	1.48989887499727
TRINITY_DN10982_c0_g2_i2	-1.22772535208449	0.984209579770215	-0.375420148984514	0.618935921298795
TRINITY_DN10995_c0_g1_i1	-0.962845527407241	-0.554365606689017	0.204239960359111	1.31297117373715
TRINITY_DN11002_c0_g1_i1	-1.38507077531496	0.0512989176042584	0.359092423229804	0.974679434480897
TRINITY_DN11004_c0_g1_i4	-0.447031880163568	-0.943559381505177	0.0086420925866421	1.3819491690821
TRINITY_DN11011_c0_g1_i1	-0.482209825480023	-1.15935553785622	1.0157185685643	0.625846794771943
TRINITY_DN11021_c0_g1_i7	-0.738111645713664	-0.0365401804808744	-0.650415212559565	1.4250670387541
TRINITY_DN11034_c0_g2_i3	-0.836217700292991	0.517658576371852	-0.836217700292991	1.15477682421413
TRINITY_DN11035_c0_g1_i3	-0.1897248021805	-0.830046009539686	-0.426880804906124	1.44665161662631
TRINITY_DN11040_c0_g1_i6	-0.550128521895884	-0.970014602212178	0.211886957196649	1.30825616691141
TRINITY_DN11041_c0_g1_i3	-0.94720444555663	0.236801111389158	-0.592002778472894	1.30240611264037
TRINITY_DN11046_c1_g1_i2	-0.528476734144964	-0.122415514688946	-0.791222229087092	1.442114477921
TRINITY_DN11055_c0_g1_i2	-0.43193421279068	-1.2094157958139	0.86386842558136	0.777481583023224
TRINITY_DN11056_c1_g1_i4	-1.20445443233595	-0.328487572455259	0.401484810778649	1.13145719401256
TRINITY_DN11056_c1_g2_i2	-0.68098491761218	-0.0756649908457981	-0.68098491761218	1.43763482607016
TRINITY_DN11067_c1_g1_i5	-0.977949499197139	-0.214462609473057	-0.205884105094134	1.39829621376433
TRINITY_DN1106_c2_g1_i2	-0.808008476342746	-0.808008476342746	0.367276580155794	1.2487403725297
TRINITY_DN11071_c0_g1_i1	-0.328100411605842	-1.07244761405492	0.0832493581686474	1.31729866749211
TRINITY_DN11082_c0_g1_i2	-0.57322623884668	-0.249522009850908	-0.654152296095623	1.47690054479321
TRINITY_DN11089_c0_g1_i7	-0.404145188432738	0.981495457622363	-1.21243556529821	0.635085296108589
TRINITY_DN1108_c1_g1_i4	-1.35213046513701	-0.0795370861845295	0.450710155045672	0.980957396275874
TRINITY_DN11090_c0_g1_i12	-1.22693517693518	-0.380772985945399	0.973086519638244	0.634621643242333
TRINITY_DN11092_c0_g2_i3	-0.418609179139461	-1.0883838657626	0.251165507483677	1.25582753741838
TRINITY_DN11093_c0_g1_i1	-1.20327094312413	0.823290645295461	-0.443310347466786	0.823290645295461
TRINITY_DN11098_c0_g1_i14	-0.906025880691888	-0.48737943926874	0	1.39340531996063
TRINITY_DN11104_c0_g1_i10	-0.606659530195388	-0.0018073272994898	-0.801850878540279	1.41031773603516
TRINITY_DN11112_c0_g1_i7	-1.09985336266015	0	-0.219970672532029	1.31982403519218
TRINITY_DN11114_c0_g2_i1	-1.11413441966434	-0.207558232357168	0.0119286340435154	1.30976401797799
TRINITY_DN11124_c1_g1_i1	-0.310852957063746	-0.460062376454344	-0.708744742105341	1.47966007562343
TRINITY_DN11126_c0_g1_i3	-0.816496580927726	-0.816496580927726	0.408248290463865	1.22474487139159
TRINITY_DN11127_c0_g1_i5	-0.315320739210259	-1.01603349301084	-0.0350356376900281	1.36638986991113
TRINITY_DN11132_c1_g1_i1	-0.490052468505633	0.432399236916735	-1.10502027212055	1.16267350370944
TRINITY_DN11134_c0_g1_i2	-0.873331775598807	-0.0715845717703941	-0.4724581736846	1.4173745210538
TRINITY_DN11137_c0_g1_i7	-0.775975365086356	0.358142476193702	-0.835665777785306	1.25349866667796
TRINITY_DN11138_c0_g1_i4	-0.913664385152258	-0.799456337008226	0.685248288864193	1.02787243329629
TRINITY_DN1113_c0_g1_i1	-0.688998622004134	-0.0529998940003178	-0.688998622004134	1.43099713800859
TRINITY_DN11144_c0_g1_i2	-1.12329985983588	0.882592747013901	-0.561649929917938	0.802357042739911
TRINITY_DN1114_c0_g1_i7	-0.649873841684343	-0.353728799904136	-0.485348818473117	1.4889514600616
TRINITY_DN11156_c0_g1_i3	-0.439155032826841	0.146385010942279	-1.02469507659596	1.31746509848052
TRINITY_DN11159_c0_g1_i11	-0.372764204439008	-1.238539130878	0.685405150097532	0.925898185219473
TRINITY_DN11163_c0_g1_i6	-1.41131260842115	0.31362502409359	0.156812512046796	0.940875072280771
TRINITY_DN11167_c0_g1_i10	-0.462910049886278	-0.925820099772552	0	1.38873014965883
TRINITY_DN11170_c0_g1_i2	-0.0365628165934677	-0.199064223675545	-1.09282196262697	1.32844900289598
TRINITY_DN11177_c0_g1_i5	-0.458580523904408	-1.15562292023911	1.0822500364144	0.531953407729114
TRINITY_DN11182_c0_g1_i11	-1.22948664909437	-0.0585469832902085	0.0715574240213651	1.21647620836321
TRINITY_DN11189_c0_g1_i3	-0.717885393884738	-0.455129955600128	-0.304983990866065	1.47799934035093
TRINITY_DN11189_c0_g2_i2	-0.74225699700218	-0.379375798467781	-0.354633898567708	1.47626669403767
TRINITY_DN11191_c0_g1_i5	-0.369617505499601	-0.897642513356173	-0.158407502356972	1.42566752121274
TRINITY_DN11195_c0_g1_i4	-1.41102149794122	0.273780290645311	0.189540201215984	0.947701006079922
