	CK0d	Put1d	Put2d	Put3d
TRINITY_DN0_c0_g1_i2	0.218346408820601	1.26581904573024	-1.09468267124923	-0.389482783301613
TRINITY_DN0_c0_g2_i1	-0.433682482187184	1.49379521642252	-0.626430252048155	-0.433682482187184
TRINITY_DN0_c0_g3_i6	0.701287331655938	0.894179823757351	-1.26457444954783	-0.330892705865457
TRINITY_DN10001_c0_g1_i5	0.171395737406038	1.34668079390458	-0.808008476342746	-0.710068054967868
TRINITY_DN10005_c0_g1_i3	-0.146385010942279	1.02469507659596	-1.31746509848052	0.439155032826841
TRINITY_DN10006_c0_g1_i1	0.316650248190562	0.82329064529546	0.316650248190562	-1.45659114167658
TRINITY_DN10011_c0_g1_i33	-1.25077879421902	1.19755416467779	0.0266123147706178	0.0266123147706178
TRINITY_DN10019_c0_g1_i3	-0.756400256302317	1.47298997279925	-0.384835218118722	-0.331754498378209
TRINITY_DN10020_c0_g1_i3	-0.172440374678854	0.977162123180168	0.517321124036559	-1.32204287253787
TRINITY_DN10025_c0_g1_i15	0.251172366321788	1.31016937027311	-0.753517098965365	-0.807824637629536
TRINITY_DN10032_c0_g1_i2	-0.628512969025932	1.42911877480896	-0.0523760807521612	-0.748229725030872
TRINITY_DN10037_c0_g1_i1	0.158816202420345	1.08818509065792	-1.33523251664513	0.0882312235668587
TRINITY_DN10037_c0_g2_i6	0.458043421335521	0.949141522561234	-1.37413026400656	-0.033054679890193
TRINITY_DN10041_c0_g1_i7	-0.0257285716631044	1.10632858151347	-1.3121571548183	0.231557144967936
TRINITY_DN10042_c0_g1_i1	-1.0914103126635	1.33394593769983	-0.121267812518166	-0.121267812518166
TRINITY_DN10048_c0_g1_i1	-0.486925840548177	1.46077752164453	-0.208682503092076	-0.765169178004277
TRINITY_DN10049_c0_g1_i1	-0.0679659059783796	1.23697948880651	0.0407795435870279	-1.20979312641516
TRINITY_DN10058_c0_g1_i9	-0.740765939562011	1.17651060989261	0.479319137363655	-0.915063807694248
TRINITY_DN1005_c0_g1_i4	0.929532589460214	0.707809219497228	-0.434918918004321	-1.20242289095312
TRINITY_DN10064_c0_g3_i1	0.435272194618575	1.03795677178276	-0.167412382545606	-1.30581658385573
TRINITY_DN10068_c0_g1_i9	-0.146385010942282	1.02469507659596	0.439155032826838	-1.31746509848052
TRINITY_DN10074_c0_g1_i4	-1.08176829058184	1.30558241966773	0.111907064542949	-0.335721193628845
TRINITY_DN10081_c0_g1_i1	-0.912767882215848	1.18769796722062	0.46188254280802	-0.736812627812794
TRINITY_DN10088_c0_g1_i1	-0.765092055676006	1.33891109743301	-0.765092055676006	0.191273013919002
TRINITY_DN10088_c0_g2_i2	1.04171509573461	0.657925323621857	-0.712752433923679	-0.986887985432787
TRINITY_DN10106_c0_g1_i6	-0.299337838894668	1.25017568008949	0.19368918987302	-1.14452703106785
TRINITY_DN10109_c0_g1_i6	0.401196336357558	1.20140265301623	-0.565173040590892	-1.03742594878289
TRINITY_DN10112_c0_g1_i9	-0.58256800020284	1.48878488940725	-0.323648889001577	-0.58256800020284
TRINITY_DN10116_c1_g1_i21	-0.491020593846896	1.35752752416494	0.0866506930318042	-0.953157623349855
TRINITY_DN1011_c0_g1_i5	0	1.22474487139159	0	-1.22474487139159
TRINITY_DN10126_c0_g1_i5	-0.812891721905107	1.38191592723868	0.0812891721905118	-0.650313377524083
TRINITY_DN10136_c0_g1_i6	-0.598473083439821	1.29816783004071	0.246727803955106	-0.946422550555996
TRINITY_DN10139_c0_g1_i1	-0.0947598129881837	1.31874073075223	-0.110553115152881	-1.11342780261116
TRINITY_DN10152_c0_g2_i2	0.288675134594812	1.25092558324419	-0.481125224324689	-1.05847549351431
TRINITY_DN10165_c0_g1_i4	0.603209239102497	0.947900232875353	-0.258518245329642	-1.29259122664821
TRINITY_DN10175_c0_g1_i2	-0.393919298579168	1.31306432859723	0.131306432859722	-1.05045146287778
TRINITY_DN10176_c0_g1_i1	-0.716182890839134	1.48011130773421	-0.429709734503481	-0.334218682391596
TRINITY_DN1018_c0_g4_i1	-0.626047509276229	1.32165585291648	-0.904290846732329	0.208682503092074
TRINITY_DN1018_c1_g1_i10	-1.04978131833565	1.22474487139159	0.349927106111883	-0.524890659167824
TRINITY_DN1018_c2_g1_i2	0.0361688199269274	1.03574347972565	0.28606248487661	-1.35797478452919
TRINITY_DN1018_c5_g1_i1	0.656108372067676	0.736860171706775	-1.42325046863911	0.0302819248646617
TRINITY_DN10191_c0_g1_i2	-0.617961067967289	1.39854346961018	0.0325242667351203	-0.813106668378012
TRINITY_DN10194_c1_g2_i1	0.0764212640898202	1.04859996792098	0.231769407485522	-1.35679063949632
TRINITY_DN10198_c0_g1_i3	0.813676204344974	0.915385729888093	-0.915385729888093	-0.813676204344974
TRINITY_DN1019_c0_g1_i2	0.518467720720844	1.15332615425657	-0.878220833057756	-0.793573041919659
TRINITY_DN1019_c0_g2_i2	-0.364650576756119	1.43055226265862	-0.177650280983751	-0.88825140491875
TRINITY_DN10204_c0_g2_i2	-0.912465479042385	1.42344614730612	-0.182493095808477	-0.328487572455259
TRINITY_DN10212_c0_g1_i9	-0.165111484520023	1.25956475333846	0.0801970067668686	-1.17465027558531
TRINITY_DN10219_c0_g1_i7	-0.14638501094228	1.02469507659596	0.439155032826839	-1.31746509848052
TRINITY_DN1022_c0_g1_i19	0.227397013413549	1.21967489012722	-1.17832997859748	-0.268741924943284
TRINITY_DN10231_c0_g1_i4	-1.2700012700019	1.14300114300171	0.254000254000381	-0.12700012700019
TRINITY_DN10236_c0_g1_i2	0.119394665771807	1.09365513846975	0.119394665771807	-1.33244447001336
TRINITY_DN1023_c0_g1_i3	-0.198679853559759	1.39075897491829	-0.993399267798783	-0.198679853559759
TRINITY_DN10240_c0_g1_i1	0.314732590898345	1.21396856489362	-0.404656188297873	-1.12404496749409
TRINITY_DN10242_c0_g1_i1	1.1035970867811	0.485582718183682	-1.17111126150182	-0.418068543462957
TRINITY_DN10243_c0_g1_i10	0.547722557505167	1.09544511501033	-1.09544511501033	-0.547722557505165
TRINITY_DN10249_c0_g1_i4	0.665410463050701	1.04564501336539	-0.855527738208044	-0.855527738208044
TRINITY_DN10267_c0_g2_i2	-0.500000000000002	1.5	-0.500000000000002	-0.500000000000002
TRINITY_DN10269_c0_g2_i14	-0.660338179744218	1.45274399543728	-0.660338179744218	-0.132067635948844
TRINITY_DN10271_c0_g1_i8	-0.71202755580347	1.10040622260536	-0.970946667004732	0.582568000202839
TRINITY_DN10288_c0_g1_i1	0.989339588910689	0.643070732791948	-1.18720750669283	-0.445202815009809
TRINITY_DN10290_c0_g1_i6	-1.00760197345636	1.32579207033732	-0.456072472196037	0.137882375315082
TRINITY_DN10295_c0_g1_i1	-0.52822841796548	1.42817313005481	-0.0782560619208114	-0.821688650168524
TRINITY_DN10297_c0_g3_i1	0.198679853559757	0.993399267798783	0.198679853559757	-1.3907589749183
TRINITY_DN10300_c0_g1_i18	0.0555555555555554	1.16666666666667	0.0555555555555554	-1.27777777777778
TRINITY_DN10301_c0_g1_i1	-0.715625376438246	1.45938645143731	-0.573723592392373	-0.170037482606695
TRINITY_DN10301_c0_g2_i2	-1.06680090390016	1.27469031081403	0.22430172851234	-0.432191135426218
TRINITY_DN10310_c0_g2_i2	-1.29609019449493	1.09944202705432	-0.116201189851269	0.312849357291879
TRINITY_DN10316_c0_g1_i6	0.0470360434191797	1.1759010854795	0.0470360434191797	-1.26997317231786
TRINITY_DN10317_c0_g1_i2	-0.601123145788423	1.48277042627811	-0.280524134701262	-0.601123145788423
TRINITY_DN10322_c0_g1_i2	0.339196928314687	0.924477902661596	0.15297116374976	-1.41664599472604
TRINITY_DN10332_c0_g1_i6	-0.0366495675240247	0.962884092222109	0.443126589154119	-1.3693611138522
TRINITY_DN10337_c0_g1_i1	-0.0648778841094858	1.23267979808023	0.0463413457924899	-1.21414325976324
TRINITY_DN10345_c0_g1_i1	1.08122162516732	0.61847656748254	-0.894343813410004	-0.805354379239854
TRINITY_DN10349_c0_g1_i4	-0.244346600600181	1.26006188152643	0.138942184655005	-1.15465746558125
TRINITY_DN10355_c0_g1_i1	-0.0797089090763081	0.970573186987985	0.464187176385558	-1.35505145429724
TRINITY_DN10364_c0_g1_i1	-1.00076792288208	1.36001794648077	-0.38491073957003	0.0256607159713357
TRINITY_DN10365_c0_g1_i4	0.873827592053194	0.7573172464461	-1.22335862887447	-0.407786209624826
TRINITY_DN10367_c0_g1_i8	-0.611111111111111	1.38888888888889	0.0555555555555554	-0.833333333333333
TRINITY_DN1036_c0_g1_i3	-0.111791072246683	1.05472446424044	0.374257067956286	-1.31719045995005
TRINITY_DN10373_c0_g1_i3	-0.529600593787792	1.43529436287416	-0.0997798220179895	-0.805913947068379
TRINITY_DN10384_c0_g1_i1	0.641517899283384	1.05208935482475	-1.00076792288208	-0.692839331226054
TRINITY_DN10385_c0_g1_i6	-0.560448538317805	1.20096115353815	0.400320384512718	-1.04083299973307
TRINITY_DN10390_c0_g1_i1	-0.779232335607257	1.43278203643915	-0.578140119966674	-0.0754095808652185
TRINITY_DN103_c0_g1_i2	-0.835154422031582	1.15924419774533	0.511064646317834	-0.835154422031582
TRINITY_DN103_c0_g2_i1	0.288675134594812	0.866025403784438	0.288675134594812	-1.44337567297406
TRINITY_DN103_c0_g3_i1	-0.499671106690279	1.49901332007084	-0.54408631617386	-0.455255897206699
TRINITY_DN10402_c0_g1_i8	0.517321124036559	0.977162123180168	-1.32204287253787	-0.172440374678854
TRINITY_DN10407_c0_g1_i12	-0.609271795844943	1.47966007562343	-0.261116483933547	-0.609271795844943
TRINITY_DN10408_c0_g1_i1	0.189166160865911	1.27011565152826	-1.10797322792891	-0.351308584465264
TRINITY_DN10415_c0_g1_i3	-0.611111111111111	1.38888888888889	0.0555555555555556	-0.833333333333333
TRINITY_DN1041_c0_g1_i3	-0.343469177857073	1.44576560911931	-0.247617314269053	-0.854679116993182
TRINITY_DN10423_c0_g1_i3	-0.879019871203412	1.35848525549618	-0.605039651607543	0.125574267314772
TRINITY_DN10426_c0_g1_i5	-0.205730543268151	1.44011380287706	-0.864068281726234	-0.370314977882672
TRINITY_DN10433_c0_g1_i6	0.931024906293401	0.766726393418094	-0.620683270862268	-1.07706802884923
TRINITY_DN10435_c0_g1_i4	-0.915063807694248	1.17651060989261	-0.740765939562011	0.479319137363655
TRINITY_DN10453_c0_g1_i2	-0.475908634312476	1.20376889855509	0.363930132121305	-1.09179039636392
TRINITY_DN10456_c0_g1_i4	-0.231199775097916	1.2308635645689	0.182757917458353	-1.18242170692934
TRINITY_DN10465_c0_g1_i11	-0.240192230707631	1.20096115353815	0.240192230707631	-1.20096115353815
TRINITY_DN10474_c0_g1_i4	-0.547722557505163	1.09544511501034	-1.09544511501033	0.547722557505173
TRINITY_DN10477_c0_g1_i4	-0.15699645640569	1.45782423805283	-0.605557760421947	-0.695270021225198
TRINITY_DN10479_c0_g1_i3	-0.454393637607263	1.44706896899544	-0.174766783695101	-0.817908547693073
TRINITY_DN10488_c0_g1_i4	-0.489389838926677	1.06661887971199	-1.14190962416224	0.564680583376934
TRINITY_DN10497_c0_g2_i4	0	1.29010990293224	-0.143345544770249	-1.14676435816199
TRINITY_DN10498_c0_g2_i2	0.296078262731896	1.28300580517155	-0.690849279707758	-0.888234788195688
TRINITY_DN1049_c0_g1_i3	-1.14792381439943	1.25724989196128	0.163989116342776	-0.273315193904626
TRINITY_DN10504_c0_g2_i1	-0.63660071462983	1.46694947284265	-0.193748043582991	-0.63660071462983
TRINITY_DN10505_c0_g1_i4	-0.841158231138067	1.34585316982091	0.168231646227613	-0.672926584910453
TRINITY_DN10509_c0_g1_i5	-0.423076923076923	1.42307692307692	-0.115384615384616	-0.884615384615385
TRINITY_DN10515_c0_g1_i1	0.28683956853786	0.975254533028725	-1.39595256688425	0.133858465317668
TRINITY_DN10515_c0_g2_i2	-0.433577624117954	1.12007552897138	-1.15620699764788	0.469709092794451
TRINITY_DN10518_c0_g1_i4	-1.07022005097749	1.24649158878555	0.28958895497038	-0.465860492778438
TRINITY_DN10519_c0_g1_i1	-0.339152148053756	1.43139598896534	-0.200012805262472	-0.892231035649113
TRINITY_DN10519_c0_g5_i1	-0.401484810778649	1.49644338562951	-0.547479287425431	-0.547479287425431
TRINITY_DN10519_c1_g3_i4	-0.479333620220592	1.42400571846555	-0.0874696387263854	-0.857202459518577
TRINITY_DN10525_c0_g1_i2	-1.31746509848052	1.02469507659596	-0.146385010942279	0.43915503282684
TRINITY_DN10526_c0_g1_i5	0.961281141730711	0.725177001656502	-0.590260350185524	-1.09619779320169
TRINITY_DN10545_c0_g1_i5	-0.983644880995371	1.13497486268697	-0.68098491761218	0.529654935920584
TRINITY_DN10552_c0_g1_i5	-1.25582753741838	1.0883838657626	-0.25116550748368	0.418609179139461
TRINITY_DN10555_c0_g1_i7	-0.980960266299683	1.17082354364801	-0.66452147071914	0.474658193370815
TRINITY_DN10566_c0_g1_i7	0.555332477515894	1.06794707214595	-0.469896711744219	-1.15338283791763
TRINITY_DN10568_c0_g1_i2	0.673124752647631	1.03652952708316	-0.780494345094494	-0.929159934636302
TRINITY_DN10568_c0_g2_i1	0.637760206579424	1.04268732186795	-0.623298523890548	-1.05714900455682
TRINITY_DN10575_c0_g2_i2	-1.10431526074847	1.21474678682331	-0.441726104299386	0.331294578224539
TRINITY_DN10578_c0_g1_i2	-1.43680424620807	0.866512002048412	0.179946581895038	0.39034566226462
TRINITY_DN10587_c0_g2_i3	-0.384129271023193	1.27058143492287	0.206838838243258	-1.09329100214294
TRINITY_DN10590_c0_g1_i4	-0.809314409375899	1.42287406991358	-0.0496691153768599	-0.563890545160824
TRINITY_DN10595_c0_g2_i3	-0.833333333333333	1.38888888888889	0.0555555555555544	-0.611111111111112
TRINITY_DN10612_c0_g1_i7	-0.184135731052589	1.06798724010501	0.405098608315694	-1.28895011736812
TRINITY_DN10617_c0_g2_i2	0	1.4142135623731	-0.707106781186545	-0.707106781186545
TRINITY_DN1061_c0_g2_i1	-0.566278534020029	1.28699666822734	-0.978117467852776	0.257399333645468
TRINITY_DN10629_c0_g1_i2	0.340530205815849	0.814311361733552	0.304085501514488	-1.45892706906389
TRINITY_DN10629_c0_g2_i1	0.219232184515298	0.859390163299968	0.363925426295394	-1.44254777411066
TRINITY_DN10633_c0_g1_i7	0.964578856876939	0.761509623850214	-0.863044240363576	-0.863044240363576
TRINITY_DN10634_c0_g1_i6	-1.00496831556048	1.17530192836734	-0.630234367385385	0.459900754578523
TRINITY_DN10640_c0_g1_i4	-0.467269313515998	1.49526180325119	-0.420542382164399	-0.607450107570797
TRINITY_DN10646_c0_g1_i3	-0.062017367294604	1.4263994477759	-0.558156305651437	-0.806225774829854
TRINITY_DN10648_c0_g1_i8	-0.799612738126058	1.26997317231786	0.329252303934259	-0.799612738126058
TRINITY_DN1064_c0_g1_i1	0.314670965223199	1.27719391767063	-0.758912327891245	-0.832952555002586
TRINITY_DN1064_c2_g1_i1	-0.288675134594813	1.44337567297406	-0.866025403784439	-0.288675134594813
TRINITY_DN10652_c0_g1_i10	-1.39616761513313	0.973086519638243	0.126924328648465	0.296156766846422
TRINITY_DN10656_c0_g1_i16	-0.664414049003509	1.36791127736017	0.117249538059443	-0.820746766416101
TRINITY_DN1065_c0_g1_i4	-1.22474487139159	1.22474487139159	0	0
TRINITY_DN10669_c0_g1_i2	-0.511331193911843	1.23321052649327	0.330861360766486	-1.05274069334791
TRINITY_DN10674_c0_g1_i8	-0.414750947706998	1.41015322220379	-0.0829501895413994	-0.912452084955396
TRINITY_DN10686_c0_g2_i1	-0.509116882454314	1.24450793488832	0.311126983722081	-1.04651803615609
TRINITY_DN10701_c0_g1_i7	-0.964561945566713	1.37794563652388	-0.413383690957163	0
TRINITY_DN10702_c0_g1_i5	0.525657483037846	0.826033187630902	0.0750939261482636	-1.42678459681701
TRINITY_DN10706_c0_g1_i4	-0.66778330740542	1.26834010735392	0.318205468629428	-0.918762268577926
TRINITY_DN10711_c1_g2_i2	-0.482450640677008	1.44735192203102	-0.160816880225669	-0.804084401128346
TRINITY_DN10716_c0_g1_i17	-1.14273249864164	1.28265892704674	0.069963214202549	-0.209889642607649
TRINITY_DN1072_c0_g1_i4	-0.599221021035936	1.49489875774228	-0.397378150792253	-0.498299585914094
TRINITY_DN1072_c0_g2_i1	-0.350249170058978	1.44590041998706	-0.85317105527187	-0.242480194656216
TRINITY_DN1072_c1_g3_i1	-0.442375907025941	1.49837000766851	-0.499456669222837	-0.556537431419732
TRINITY_DN10731_c0_g1_i8	-0.670601457084429	1.16876253949	0.479001040774592	-0.977162123180168
TRINITY_DN10745_c0_g1_i2	0.522023307514313	0.886002861377504	-0.0143676139682837	-1.39365855492353
TRINITY_DN1074_c1_g1_i3	0.617213399848367	1.08012344973464	-0.771516749810459	-0.925820099772552
TRINITY_DN10750_c0_g1_i14	0.688486991102636	0.987829161147261	-0.568750123084789	-1.10756602916511
TRINITY_DN10753_c0_g2_i4	-0.239712123722581	1.32285579387647	0.00887822680454018	-1.09202189695843
TRINITY_DN10756_c0_g2_i3	-1.34920389397392	1.02165150352939	-0.0389943321957781	0.366546722640314
TRINITY_DN10759_c0_g1_i1	0.0577350269189624	1.09696551146029	0.173205080756888	-1.32790561913614
TRINITY_DN10768_c0_g2_i1	-0.0241778291024878	0.942935334997035	0.459378752947274	-1.37813625884182
TRINITY_DN10772_c0_g1_i8	0.105801842378789	1.37542395092427	-0.740612896651527	-0.740612896651527
TRINITY_DN10774_c0_g1_i1	0.15206984551176	1.30104201160061	-1.06448891858231	-0.388622938530051
TRINITY_DN10774_c1_g1_i1	1.12142282234709	0.520975956838414	-1.06844221656692	-0.573956562618592
TRINITY_DN10782_c0_g1_i6	0.491020593846895	0.953157623349855	-0.0866506930318052	-1.35752752416495
TRINITY_DN10784_c0_g2_i1	-0.64874786042635	1.48830391509574	-0.496101305031915	-0.34345474963748
TRINITY_DN10796_c0_g1_i1	0.506803033799614	1.11496667435915	-1.11496667435915	-0.506803033799615
TRINITY_DN10806_c0_g1_i2	-0.271225401448324	1.45783653278474	-0.372934926991446	-0.813676204344972
TRINITY_DN10806_c0_g2_i2	-0.336977166145249	1.33703843341502	0.0471043350525615	-1.04716560232233
TRINITY_DN1080_c0_g1_i10	0.0261235254230315	1.38454684742065	-0.49634698303759	-0.914323389806088
TRINITY_DN10813_c0_g1_i4	0.32925230393426	1.26997317231786	-0.799612738126056	-0.799612738126056
TRINITY_DN10814_c0_g2_i3	-0.660338179744219	1.45274399543728	-0.660338179744219	-0.132067635948846
TRINITY_DN10828_c0_g1_i4	-0.5	1.5	-0.5	-0.5
TRINITY_DN10835_c0_g1_i4	-0.753390049392481	1.21197529684877	0.425829158352272	-0.884414405808565
TRINITY_DN1083_c0_g1_i7	-0.707106781186548	1.41421356237309	0	-0.707106781186548
TRINITY_DN10848_c0_g1_i4	-0.455076222721503	1.18559331709023	0.383222082291792	-1.11373917666052
TRINITY_DN10858_c0_g1_i5	0.682018344575518	0.902468718579727	-0.310008338443418	-1.27447872471183
TRINITY_DN10867_c0_g1_i3	-0.82329064529546	1.20327094312414	0.443310347466787	-0.82329064529546
TRINITY_DN10870_c0_g1_i4	-0.0830279529310673	1.34030838303008	-0.177917041995143	-1.07936338810387
TRINITY_DN1087_c0_g2_i2	-0.14142135623731	1.13137084989848	0.282842712474618	-1.27279220613579
TRINITY_DN10883_c0_g1_i4	-1.06600358177805	1.27920429813366	0.213200716355611	-0.42640143271122
TRINITY_DN10888_c0_g1_i1	-0.804845076390801	1.25700523166653	0.352684921115069	-0.804845076390801
TRINITY_DN10888_c0_g2_i2	0.621783350869564	1.0767467783351	-0.773437826691408	-0.925092302513253
TRINITY_DN10891_c0_g1_i5	-1.0783524640382	1.0783524640382	-0.580651326789798	0.580651326789798
TRINITY_DN10896_c0_g1_i3	-0.215506564544874	0.991330196906421	0.525836017489493	-1.30165964985104
TRINITY_DN10897_c0_g1_i13	-0.119077447133916	1.3464911329758	-0.155716661636656	-1.07169702420523
TRINITY_DN10913_c0_g1_i5	-0.248562494279956	1.42177746728135	-0.248562494279956	-0.924652478721435
TRINITY_DN10928_c0_g1_i6	-0.136027691817596	0.984840488759396	-1.33307137981244	0.484258582870643
TRINITY_DN10929_c0_g1_i8	-0.433253465159025	1.41529465285282	-0.895390494661985	-0.0866506930318052
TRINITY_DN10933_c0_g2_i2	-0.555641207298527	1.43700312232378	-0.0958002081549184	-0.785561706870331
TRINITY_DN10935_c0_g2_i2	0.295720008428621	1.09019167286372	-0.0750334349744254	-1.31087824631791
TRINITY_DN10938_c1_g1_i7	-0.358229094561541	1.34966973708119	0.0327615813616997	-1.02420222388135
TRINITY_DN1093_c0_g1_i1	-1.41002901324115	0.887796045374061	0.0522232967867101	0.470009671080387
TRINITY_DN10945_c0_g1_i13	0.0835272741605389	1.27469883610213	-0.207002375093508	-1.15122373516916
TRINITY_DN10949_c0_g2_i2	-0.432269639813021	1.3427644957647	0.0904750408910986	-1.00096989684278
TRINITY_DN1094_c1_g2_i2	0.532713603903433	0.913223320977314	-1.36983498146597	-0.0761019434147759
TRINITY_DN10953_c0_g1_i2	-0.499999999999998	1.5	-0.499999999999998	-0.499999999999998
TRINITY_DN10966_c0_g1_i1	-0.29641145167252	1.44718532287171	-0.29641145167252	-0.854362419526674
TRINITY_DN10967_c0_g1_i2	0.673913043478261	0.934782608695651	-1.23913043478261	-0.369565217391305
TRINITY_DN10969_c0_g2_i1	0.0950586375786718	0.855527738208045	-1.42587956368008	0.475293187893358
TRINITY_DN10982_c0_g1_i6	-0.963536583612941	1.19146996898374	-0.673439547686464	0.445506162315661
TRINITY_DN10989_c0_g1_i11	-0.251165507483676	1.0883838657626	0.418609179139461	-1.25582753741838
TRINITY_DN10997_c0_g1_i2	-0.77488361586099	1.24713028303807	0.36915056377927	-0.841397230956354
TRINITY_DN11006_c1_g1_i2	-1.16666666666667	1.27777777777778	-0.0555555555555554	-0.0555555555555554
TRINITY_DN11013_c0_g2_i1	-0.39328693144971	1.4944903395089	-0.498163446502966	-0.603039961556223
TRINITY_DN11016_c0_g2_i3	0	1.22474487139159	-1.22474487139159	0
TRINITY_DN11026_c0_g1_i2	0.679366220486758	1.01904933073014	-1.01904933073014	-0.679366220486758
TRINITY_DN11028_c0_g1_i2	0.663980093991824	0.715055485837349	-1.4301109716747	0.0510753918455247
TRINITY_DN11028_c0_g2_i2	0.612902333446206	0.939783577950849	-1.29390492616421	-0.258780985232843
TRINITY_DN11031_c0_g1_i5	0.321585564423421	0.849315721425957	-1.44850933718925	0.277608051339876
TRINITY_DN11032_c0_g1_i3	0.241355396012739	0.844743886044586	0.362033094019109	-1.44813237607643
TRINITY_DN11033_c0_g1_i3	0.13767014415645	1.16036264360437	-0.0196671634509217	-1.27836562430989
TRINITY_DN11036_c0_g1_i2	0.864145531596815	0.864145531596815	-0.783491948647778	-0.944799114545851
TRINITY_DN11042_c0_g1_i3	0.489897948556636	0.734846922834954	0.244948974278318	-1.46969384566991
TRINITY_DN11045_c1_g1_i4	-0.383512575021011	1.45734778507984	-0.260788551014288	-0.813046659044544
TRINITY_DN1104_c0_g1_i4	-1.13150476371204	1.30558241966773	-0.0870388279778486	-0.0870388279778486
TRINITY_DN1105_c0_g1_i13	1.05021006302101	0.630126037812605	-0.630126037812604	-1.05021006302101
TRINITY_DN1105_c1_g1_i1	-0.905097110661113	1.21415466064296	0.41943524640393	-0.728492796385774
TRINITY_DN11060_c0_g1_i2	0.0343676954184035	1.39690995625421	-0.607973656118479	-0.823303995554138
TRINITY_DN11064_c0_g1_i14	-0.660338179744218	1.45274399543728	-0.132067635948843	-0.660338179744218
TRINITY_DN11068_c0_g1_i2	-0.313254159953946	1.4528086630935	-0.303387887199491	-0.836166615940061
TRINITY_DN11068_c0_g2_i4	0.467000374540002	1.15885278126593	-0.570778235548893	-1.05507492025704
TRINITY_DN1106_c0_g1_i5	0.212842696428181	1.0642134821409	0.0709475654760607	-1.34800374404515
TRINITY_DN11072_c0_g1_i1	0.944231451344353	0.780017285893162	-0.944231451344354	-0.780017285893162
TRINITY_DN11072_c1_g1_i4	-0.920940194106813	1.42327120907417	-0.251165507483677	-0.251165507483677
TRINITY_DN1107_c0_g2_i1	-0.805387266256829	1.40942771594945	0	-0.604040449692622
TRINITY_DN11084_c0_g1_i1	-0.145706906492634	1.35299270314589	-0.145706906492634	-1.06157889016062
TRINITY_DN11086_c0_g1_i5	-0.87970753680895	1.17294338241194	0.488726409338306	-0.781962254941288
TRINITY_DN11087_c1_g1_i1	-0.172440374678853	0.977162123180168	0.51732112403656	-1.32204287253787
TRINITY_DN11091_c0_g1_i7	-0.339502302698635	1.48308900652562	-0.696873147644566	-0.446713556182414
TRINITY_DN11095_c0_g1_i9	-0.491967349028328	1.47590204708498	-0.710619504152029	-0.273315193904626
TRINITY_DN11098_c1_g1_i5	-0.107616090698122	1.35596274279633	-0.19370896325662	-1.05463768884159
TRINITY_DN110_c0_g1_i6	0.384460945972543	1.2388186036893	-0.811639774830922	-0.811639774830922
TRINITY_DN11101_c0_g1_i1	0.574074074074074	0.796296296296297	-1.42592592592593	0.055555555555555
TRINITY_DN11103_c0_g1_i19	-0.760767456774849	1.3459731927555	0.175561720794196	-0.760767456774849
TRINITY_DN11106_c0_g1_i2	-0.118515810723924	0.995112043889042	0.459336426178522	-1.33593265934364
TRINITY_DN11115_c0_g2_i1	-0.552018391198062	1.49672981234534	-0.405888688702958	-0.538822732444324
TRINITY_DN11119_c0_g1_i13	-0.0678323447469199	1.28881455019148	-0.0678323447469199	-1.15314986069764
TRINITY_DN1111_c0_g1_i8	0.486925840548176	0.765169178004277	0.208682503092076	-1.46077752164453
TRINITY_DN1111_c0_g2_i3	-0.0394055203119549	1.37919321091843	-0.354649682807595	-0.985138007798876
TRINITY_DN11136_c0_g1_i2	0.470660931444015	1.02776978907162	-0.20171182776172	-1.29671889275392
TRINITY_DN11146_c0_g1_i6	0	1.40487871737254	-0.561951486949016	-0.842927230423525
