	CK0d	Put1d	Put2d	Put3d
TRINITY_DN10004_c0_g1_i2	-0.511443626528433	0.0581641771346063	1.37387797714501	-0.92059852775118
TRINITY_DN10009_c0_g1_i3	-1.05021006302101	0.630126037812604	1.05021006302101	-0.630126037812604
TRINITY_DN1000_c0_g2_i3	-0.580651326789798	1.0783524640382	0.580651326789798	-1.0783524640382
TRINITY_DN10010_c0_g1_i10	-0.455525323174377	0.200431142196726	1.29369191781523	-1.03859773683758
TRINITY_DN10013_c0_g1_i1	-0.89671400762119	-0.468432690548383	1.40529807164515	-0.0401513734755758
TRINITY_DN10014_c0_g1_i11	-1.42566752121274	0.369617505499602	0.897642513356174	0.158407502356972
TRINITY_DN10018_c0_g1_i3	-0.838742136829326	1.14373927749453	0.533744996164116	-0.838742136829326
TRINITY_DN1002_c0_g1_i6	-0.443310347466789	0.82329064529546	0.82329064529546	-1.20327094312414
TRINITY_DN10030_c0_g2_i10	-0.842927230423525	0	1.40487871737254	-0.561951486949017
TRINITY_DN10036_c0_g1_i6	-0.315790685274403	0.149585061445771	1.27978330348048	-1.11357767965184
TRINITY_DN10038_c1_g1_i1	-0.331433946886279	-0.114810452189365	1.40155401068904	-0.955309611613393
TRINITY_DN10044_c0_g1_i1	-0.996647925104032	0.927913585441685	0.790444906116992	-0.721710566454645
TRINITY_DN10045_c0_g1_i6	-1.44484454443229	0.226300952742407	0.852980514182919	0.365563077506966
TRINITY_DN1004_c0_g1_i1	-0.508081331590918	1.05524584253499	0.586247690297215	-1.13341220124128
TRINITY_DN1004_c0_g2_i3	0.045735391780954	0.838482182650812	0.533579570777791	-1.41779714520955
TRINITY_DN1005_c1_g1_i8	-0.504420419527928	0.627449790144496	1.02114377611751	-1.14417314673408
TRINITY_DN10065_c0_g2_i1	-0.175561720794196	0.760767456774849	0.760767456774849	-1.3459731927555
TRINITY_DN10070_c0_g1_i5	-0.323663951230421	0.712060692706927	0.881158593757923	-1.26955533523443
TRINITY_DN10077_c0_g2_i1	-0.563734521002122	0.338240712601273	1.24021594620467	-1.01472213780382
TRINITY_DN10084_c0_g1_i4	-0.660722032231739	0.532840348573983	1.12962153897684	-1.00173985531909
TRINITY_DN10089_c0_g1_i10	-0.961678311508155	0.543557306504608	1.12892671350957	-0.710805708506028
TRINITY_DN10091_c0_g1_i2	-0.369830609507531	0.302588680506161	1.21035472202465	-1.14311279302327
TRINITY_DN10103_c0_g1_i14	-0.870571500132014	0.507833375077008	1.16076200017602	-0.798023875121012
TRINITY_DN10104_c0_g1_i1	-0.725158267955744	0	1.4140586225137	-0.688900354557957
TRINITY_DN10105_c0_g1_i4	-0.539861813061521	1.04373283858561	0.61184338813639	-1.11571441366048
TRINITY_DN10114_c0_g1_i11	-1.021756642734	0.0408702657093604	1.34871876840888	-0.367832391384238
TRINITY_DN1011_c0_g2_i3	-1.4716270840501	0.657535505639407	0.594913076530893	0.219178501879803
TRINITY_DN10127_c0_g1_i3	-0.448879201248435	0.89775840249687	0.748132002080725	-1.19701120332916
TRINITY_DN10142_c0_g1_i1	-0.842927230423525	0	1.40487871737254	-0.561951486949016
TRINITY_DN10145_c0_g1_i11	-0.486436114552506	0.606379266086001	1.03284380487176	-1.15278695640525
TRINITY_DN10150_c0_g1_i2	-0.837412698585317	0.525194914825146	1.14963048234549	-0.837412698585317
TRINITY_DN10163_c0_g1_i3	-0.21358941442919	0.299025180200866	1.15338283791763	-1.2388186036893
TRINITY_DN10167_c0_g2_i5	-0.606128125356203	0.139875721236047	1.35213197194846	-0.885879567828298
TRINITY_DN10170_c0_g1_i1	-0.652560319457483	1.03641933090306	0.652560319457483	-1.03641933090306
TRINITY_DN10175_c1_g1_i2	-0.146385010942282	0.439155032826838	1.02469507659596	-1.31746509848052
TRINITY_DN10177_c0_g2_i3	-0.188982236504613	0.56694670951384	0.944911182523068	-1.3228756555323
TRINITY_DN10182_c0_g1_i10	-0.547722557505165	1.09544511501033	0.547722557505167	-1.09544511501033
TRINITY_DN10185_c0_g1_i1	-0.730823546107621	1.07783328742491	0.615153632335192	-0.962163373652479
TRINITY_DN10188_c0_g1_i4	0	0.524890659167824	0.874817765279707	-1.39970842444753
TRINITY_DN10189_c0_g1_i2	-0.939048390729806	0.563429034437883	1.11791475086882	-0.742295394576894
TRINITY_DN1018_c0_g1_i4	-0.483238778949777	1.02950870297996	0.609301069110588	-1.15557099314077
TRINITY_DN1018_c0_g2_i1	-0.365563077506966	0.470009671080384	1.0966892325209	-1.20113582609432
TRINITY_DN1018_c2_g2_i1	-1.17497797783943	0.345581758188069	1.17497797783943	-0.345581758188069
TRINITY_DN10193_c0_g1_i5	-0.387298334620742	0.387298334620742	1.16189500386223	-1.16189500386222
TRINITY_DN10195_c0_g1_i14	-0.859742499364491	1.11392723830704	0.575653673487531	-0.829838412430074
TRINITY_DN10196_c0_g1_i4	0.0290635637076134	0.169370422985745	1.11543953126115	-1.31387351795451
TRINITY_DN101_c0_g3_i1	-0.517926804850339	0.51792680485034	1.10984315325073	-1.10984315325073
TRINITY_DN10207_c0_g1_i5	-1.13842156548827	1.08102215882499	0.545294363301104	-0.48789495663783
TRINITY_DN10234_c0_g1_i10	-0.908192142435205	0.908192142435205	0.821697652679471	-0.82169765267947
TRINITY_DN10253_c0_g1_i3	-1.02469507659596	-0.439155032826838	1.31746509848052	0.146385010942282
TRINITY_DN10261_c0_g1_i6	-0.802781212299709	0.471474680239511	1.18505798006147	-0.853751448001278
TRINITY_DN10264_c0_g1_i2	-0.226853074059729	0.628494582231051	0.911131199092353	-1.31277270726368
TRINITY_DN10264_c1_g1_i2	-0.194195752989152	0.562669745840366	0.951061251818672	-1.31953524466989
TRINITY_DN10265_c0_g1_i5	-0.370974594597977	0.599266652812117	0.998777754686862	-1.227069812901
TRINITY_DN1026_c1_g1_i11	-1.42671204045414	0.511462806955257	0.834491948190157	0.080757285308726
